miR Family	Gene Symbol
miR-425/425-5p/489	PTP4A2
miR-425/425-5p/489	PTPRN2
miR-425/425-5p/489	RABGAP1
miR-425/425-5p/489	RALGAPA2
miR-425/425-5p/489	RANBP3
miR-425/425-5p/489	RBM20
miR-425/425-5p/489	RCOR1
miR-425/425-5p/489	REPS2
miR-425/425-5p/489	RGMB
miR-425/425-5p/489	RLIM
miR-425/425-5p/489	RNF145
miR-425/425-5p/489	RNF219
miR-425/425-5p/489	RPP14
miR-425/425-5p/489	SAMD4A
miR-425/425-5p/489	SCAI
miR-425/425-5p/489	SCAMP1
miR-425/425-5p/489	SCD5
miR-425/425-5p/489	SDK2
miR-425/425-5p/489	SEMA6A
miR-425/425-5p/489	SENP1
miR-425/425-5p/489	SERP1
miR-425/425-5p/489	SERPINE1
miR-425/425-5p/489	SH3RF1
miR-425/425-5p/489	SHISA9
miR-425/425-5p/489	SIAH2
miR-425/425-5p/489	SLC31A1
miR-425/425-5p/489	SLC39A10
miR-425/425-5p/489	SLC6A1
miR-425/425-5p/489	SLC6A6
miR-425/425-5p/489	SLC8A3
miR-425/425-5p/489	SMAD2
miR-425/425-5p/489	SMARCA5
miR-425/425-5p/489	SMEK1
miR-425/425-5p/489	SMYD1
miR-425/425-5p/489	SOCS7
miR-425/425-5p/489	SPATS2L
miR-425/425-5p/489	SPRY3
miR-425/425-5p/489	SRSF1
miR-425/425-5p/489	SRSF11
miR-425/425-5p/489	SSX2IP
miR-425/425-5p/489	STAG3L4
miR-425/425-5p/489	STK24
miR-425/425-5p/489	STK39
miR-425/425-5p/489	STRN
miR-425/425-5p/489	SYNCRIP
miR-425/425-5p/489	TANC2
miR-425/425-5p/489	TAOK1
miR-425/425-5p/489	TFCP2L1
miR-425/425-5p/489	TGFBR2
miR-425/425-5p/489	THRB
miR-425/425-5p/489	TIMP2
miR-425/425-5p/489	TLK1
miR-425/425-5p/489	TM4SF18
miR-425/425-5p/489	TM9SF3
miR-425/425-5p/489	TMEM127
miR-425/425-5p/489	TNC
miR-425/425-5p/489	TNFSF13B
miR-425/425-5p/489	TRA2B
miR-425/425-5p/489	TSN
miR-425/425-5p/489	UBQLN1
miR-425/425-5p/489	UBQLN2
miR-425/425-5p/489	UPF2
miR-425/425-5p/489	USP8
miR-425/425-5p/489	UXS1
miR-425/425-5p/489	VAPA
miR-425/425-5p/489	VIT
miR-425/425-5p/489	WDR64
miR-425/425-5p/489	WTAP
miR-425/425-5p/489	WWC3
miR-425/425-5p/489	XPNPEP3
miR-425/425-5p/489	XYLT1
miR-425/425-5p/489	ZAK
miR-425/425-5p/489	ZBTB34
miR-425/425-5p/489	ZBTB43
miR-425/425-5p/489	ZC3H6
miR-425/425-5p/489	ZFHX3
miR-425/425-5p/489	ZFHX4
miR-425/425-5p/489	ZNF148
miR-425/425-5p/489	ZNF24
miR-425/425-5p/489	ZNF423
miR-425/425-5p/489	ZNF449
miR-425/425-5p/489	ZNF831
miR-431	ADIPOR2
miR-431	ADRA2A
miR-431	AKAP1
miR-431	AKAP12
miR-431	ALG9
miR-431	AMIGO1
miR-431	ANKH
miR-431	ANKRD52
miR-431	ANO5
miR-431	APLNR
miR-431	ARHGEF33
miR-431	ASF1A
miR-431	ASXL2
miR-431	ATP1B4
miR-431	ATP2B1
miR-431	ATP5J2-PTCD1
miR-431	ATP6V0E1
miR-431	BCAT1
miR-431	BNC2
miR-431	C13orf36
miR-431	C17orf81
miR-431	C17orf85
miR-431	C1orf106
miR-431	C1orf183
miR-431	C1orf94
miR-431	C20orf103
miR-431	C20orf112
miR-431	C6orf174
miR-431	C7orf60
miR-431	CA1
miR-431	CAMTA1
miR-431	CANX
miR-431	CC2D1B
miR-431	CCDC88A
miR-431	CD274
miR-431	CD53
miR-431	CD5L
miR-431	CDK14
miR-431	CELF2
miR-431	CELSR2
miR-431	CEP135
miR-431	CHODL
miR-431	CHST2
miR-431	CLDN22
miR-431	CLEC16A
miR-431	CLTC
miR-431	CNP
miR-431	COL12A1
miR-431	CPEB1
miR-431	CPSF6
miR-431	CTSB
miR-431	CUX1
miR-431	CYCS
miR-431	DAB2IP
miR-431	DERL1
miR-431	DIRAS2
miR-431	DLX3
miR-431	DPY19L3
miR-431	EFCAB1
miR-431	EIF4B
miR-431	EMP2
miR-431	EPB41L1
miR-431	ESRRG
miR-431	EYA4
miR-431	FADS6
miR-431	FAM190B
miR-431	FAM65B
miR-431	FAM73A
miR-431	FAR1
miR-431	FBXO32
miR-431	FBXO40
miR-431	FGF14
miR-431	FLJ36031
miR-431	FREM2
miR-431	GFPT1
miR-431	GLIS2
miR-431	GMFB
miR-431	GNE
miR-431	GNL3L
miR-431	GOSR2
miR-431	GP5
miR-431	GRIP2
miR-431	HCN1
miR-431	HIPK3
miR-431	HIST2H2BF
miR-431	HMP19
miR-431	HNRPDL
miR-431	IGF1R
miR-431	IL22RA1
miR-431	IRF2BP2
miR-431	IRGQ
miR-431	IRS2
miR-431	ITPKB
miR-431	KCNJ10
miR-431	KCNJ8
miR-431	KCTD9
miR-431	KDM5A
miR-431	KIAA0226
miR-431	KIAA0247
miR-431	KIAA1549
miR-431	KLF12
miR-431	KLF3
miR-431	LAMC2
miR-431	LEMD3
miR-431	LHX8
miR-431	LIMCH1
miR-431	LOC100506422
miR-431	LOC100507421
miR-431	LPP
miR-431	MAP2K4
miR-431	MAP3K13
miR-431	MCART6
miR-431	MDGA2
miR-431	MGAT3
miR-431	MINA
miR-431	MMP19
miR-431	MMP28
miR-431	MOCS1
miR-431	MSI2
miR-431	N4BP1
miR-431	NETO1
miR-431	NHEJ1
miR-431	NOTCH2NL
miR-431	NR3C2
miR-431	OPN3
miR-431	OSBPL11
miR-431	PARVA
miR-431	PCGF3
miR-431	PGF
miR-431	PGM3
miR-431	PIP5K1C
miR-431	PISD
miR-431	PITPNA
miR-431	PLAGL2
miR-431	PLEKHG7
miR-431	PLXNA2
miR-431	POLI
miR-431	PPP3CA
miR-431	PRKD1
miR-431	PRUNE
miR-431	PTCD1
miR-431	PTPRF
miR-431	RAB1A
miR-431	RAB4B
miR-431	RAB5B
miR-431	RALGAPB
miR-431	RASAL2
miR-431	RBM18
miR-431	RBM39
miR-431	RBM8A
miR-431	RBPMS
miR-431	REEP3
miR-431	REPS2
miR-431	RIMKLB
miR-431	RNF157
miR-431	RNFT2
miR-431	RORA
miR-431	RRP1B
miR-431	SCGB2A1
miR-431	SCGB2A2
miR-431	SELT
miR-431	SEMA3G
miR-431	SENP5
miR-431	SERPINA5
miR-431	SETBP1
miR-431	SETD7
miR-431	SGPL1
miR-431	SH3TC2
miR-431	SIN3A
miR-431	SLC1A2
miR-431	SLC2A1
miR-431	SLC4A7
miR-431	SLC4A8
miR-431	SLC5A3
miR-431	SLC7A11
miR-431	SMAD2
miR-431	SMAD4
miR-431	SMARCA5
miR-431	SMG1
miR-431	SMURF1
miR-431	SOCS6
miR-431	SORL1
miR-431	SPATA8
miR-431	SPCS3
miR-431	STRN
miR-431	STX5
miR-431	SYNGR3
miR-431	TANC2
miR-431	TAOK1
miR-431	TCF7L1
miR-431	THRB
miR-431	THUMPD1
miR-431	TMEM200B
miR-431	TNRC6B
miR-431	TRIM39
miR-431	TUBAL3
miR-431	U2SURP
miR-431	UBE2B
miR-431	UBE2D1
miR-431	UBIAD1
miR-431	VGLL3
miR-431	VPS13D
miR-431	VSIG10
miR-431	WDR48
miR-431	WDR55
miR-431	WDR5B
miR-431	XIAP
miR-431	XRRA1
miR-431	YLPM1
miR-431	ZAK
miR-431	ZEB1
miR-431	ZMYM2
miR-431	ZNF280C
miR-431	ZNF644
miR-433	AAK1
miR-433	ABCC9
miR-433	ABCF2
miR-433	ACAD8
miR-433	ACTC1
miR-433	ACTR3
miR-433	ADAMTSL2
miR-433	ADPGK
miR-433	ADRA1A
miR-433	AGPAT5
miR-433	AGPS
miR-433	ANAPC11
miR-433	ANKRD12
miR-433	ANKRD52
miR-433	ANKRD7
miR-433	ANO5
miR-433	APBB2
miR-433	ARHGEF9
miR-433	ARL10
miR-433	ARL13B
miR-433	ARMC1
miR-433	ARMCX1
miR-433	ARRDC4
miR-433	ATAD1
miR-433	ATP5S
miR-433	ATP6V0A1
miR-433	AZIN1
miR-433	B4GALT3
miR-433	BCL10
miR-433	BEND3
miR-433	BPTF
miR-433	BRWD1
miR-433	C10orf46
miR-433	C11orf45
miR-433	C11orf73
miR-433	C18orf1
miR-433	C18orf25
miR-433	C18orf55
miR-433	C1orf131
miR-433	C1orf185
miR-433	C3orf30
miR-433	C3orf55
miR-433	C3orf63
miR-433	C5orf41
miR-433	C6orf204
miR-433	C7orf31
miR-433	C7orf41
miR-433	C8orf38
miR-433	CAMSAP1
miR-433	CBLL1
miR-433	CBX1
miR-433	CCAR1
miR-433	CCDC138
miR-433	CCDC43
miR-433	CCDC47
miR-433	CCDC68
miR-433	CCDC82
miR-433	CCDC91
miR-433	CD28
miR-433	CDAN1
miR-433	CDC27
miR-433	CDK17
miR-433	CDK5R1
miR-433	CELF2
miR-433	CENPJ
miR-433	CEP135
miR-433	CFTR
miR-433	CHCHD3
miR-433	CHD2
miR-433	CHD9
miR-433	CHL1
miR-433	CHMP5
miR-433	CHST11
miR-433	CLCN5
miR-433	CLIC4
miR-433	CLINT1
miR-433	CLIP1
miR-433	CLTC
miR-433	CLTCL1
miR-433	CLYBL
miR-433	CMTM4
miR-433	CNOT6
miR-433	COG5
miR-433	COL4A3BP
miR-433	COL4A4
miR-433	COQ3
miR-433	COX18
miR-433	COX6B1
miR-433	COX8A
miR-433	CREB1
miR-433	CRLF3
miR-433	CTBP1
miR-433	CTNNA1
miR-433	CUL4A
miR-433	CUL5
miR-433	CUX1
miR-433	CYCS
miR-433	DCAF10
miR-433	DCK
miR-433	DDX19A
miR-433	DENND4C
miR-433	DIEXF
miR-433	DNAJB12
miR-433	DNAJB7
miR-433	DNAJC18
miR-433	DNAJC5
miR-433	DPH3
miR-433	DPY19L1
miR-433	DPY19L4
miR-433	DPYSL3
miR-433	DSG3
miR-433	E2F3
miR-433	EBF3
miR-433	EDIL3
miR-433	EFCAB1
miR-433	ELAVL3
miR-433	ELOVL2
miR-433	ENAH
miR-433	ENPP6
miR-433	ENY2
miR-433	EPC2
miR-433	EPHA5
miR-433	EPHA7
miR-433	EPN2
miR-433	ERBB4
miR-433	ERMP1
miR-433	EXTL2
miR-433	FAM117B
miR-433	FAM120C
miR-433	FAM59A
miR-433	FAM91A1
miR-433	FBXO21
miR-433	FBXO22
miR-433	FBXO45
miR-433	FBXO48
miR-433	FBXO5
miR-433	FBXW7
miR-433	FCRL1
miR-433	FERMT2
miR-433	FGF7
miR-433	FOXN3
miR-433	FOXP2
miR-433	FPR2
miR-433	FREM1
miR-433	FTSJD1
miR-433	GABPA
miR-433	GALNT1
miR-433	GATA3
miR-433	GCLC
miR-433	GEMIN5
miR-433	GIGYF2
miR-433	GLIS3
miR-433	GNA13
miR-433	GNPTAB
miR-433	GOSR1
miR-433	GPATCH8
miR-433	GPR137C
miR-433	GRB2
miR-433	GRIP1
miR-433	GXYLT1
miR-433	HAPLN1
miR-433	HBS1L
miR-433	HDLBP
miR-433	HECW2
miR-433	HELZ
miR-433	HIPK2
miR-433	HIVEP1
miR-433	HIVEP2
miR-433	HNRNPA1
miR-433	HNRNPR
miR-433	HNRNPU
miR-433	HOXA1
miR-433	HOXA5
miR-433	HOXB13
miR-433	HP1BP3
miR-433	HRNR
miR-433	HTR1D
miR-433	HTR5A
miR-433	IGDCC4
miR-433	IGFBP1
miR-433	IL5RA
miR-433	ILDR2
miR-433	IMPA1
miR-433	IMPACT
miR-433	IMPAD1
miR-433	INO80D
miR-433	INTS2
miR-433	IPMK
miR-433	IPO7
miR-433	IQGAP1
miR-433	ITGAV
miR-433	KCNK15
miR-433	KCNMA1
miR-433	KIAA0195
miR-433	KIAA1383
miR-433	KIAA1432
miR-433	KLF13
miR-433	KLHL14
miR-433	KPNA1
miR-433	KPNA4
miR-433	KRAS
miR-433	KY
miR-433	LAMC1
miR-433	LBR
miR-433	LEPR
miR-433	LOC100505478
miR-433	LOC100507421
miR-433	LOC388630
miR-433	LPHN2
miR-433	LRRC58
miR-433	LRRTM2
miR-433	LSM14A
miR-433	LSM5
miR-433	LYPD6
miR-433	LYPLA2
miR-433	LYRM7
miR-433	MACC1
miR-433	MAGT1
miR-433	MAP2K4
miR-433	MAPK1IP1L
miR-433	MARK3
miR-433	MBNL1
miR-433	MCMBP
miR-433	MECOM
miR-433	MED1
miR-433	MED13
miR-433	MEX3A
miR-433	MFSD6
miR-433	MIER1
miR-433	MLL
miR-433	MMD
miR-433	MN1
miR-433	MOSPD1
miR-433	MOSPD2
miR-433	MSL2
miR-433	MSR1
miR-433	MTX3
miR-433	MXI1
miR-433	MYEF2
miR-433	MYH9
miR-433	NAA11
miR-433	NAA30
miR-433	NAB1
miR-433	NAMPT
miR-433	NAV1
miR-433	NDUFAF4
miR-433	NEGR1
miR-433	NEK7
miR-433	NFYB
miR-433	NIPA1
miR-433	NISCH
miR-433	NKTR
miR-433	NME5
miR-433	NMT2
miR-433	NOTCH1
miR-433	NOVA1
miR-433	NR2F6
miR-433	NR3C1
miR-433	NSD1
miR-433	NSL1
miR-433	NUBPL
miR-433	NUCKS1
miR-433	NUDT19
miR-433	NUDT4
miR-433	OCIAD1
miR-433	ODZ1
miR-433	OLFM4
miR-433	OXCT1
miR-433	PAIP1
miR-433	PAK4
miR-433	PAPD5
miR-433	PAPOLG
miR-433	PAQR3
miR-433	PAX6
miR-433	PBRM1
miR-433	PCBP2
miR-433	PCCB
miR-433	PCDH11Y
miR-433	PDP2
miR-433	PEG3
miR-433	PEX13
miR-433	PHC3
miR-433	PLEKHG2
miR-433	PLEKHH2
miR-433	PLN
miR-433	POGLUT1
miR-433	POT1
miR-433	POTEM
miR-433	POU6F1
miR-433	PPFIA1
miR-433	PPM1A
miR-433	PPP2R5C
miR-433	PPP3R1
miR-433	PRDM8
miR-433	PRKAG2
miR-433	PRR14L
miR-433	PRR23C
miR-433	PTPRT
miR-433	PURB
miR-433	QKI
miR-433	RAD21
miR-433	RAD52
miR-433	RAD9A
miR-433	RALB
miR-433	RASSF8
miR-433	RBFOX3
miR-433	RBM12
miR-433	RBM17
miR-433	RBMS3
miR-433	RECQL
miR-433	RFX7
miR-433	RHOBTB2
miR-433	RHOBTB3
miR-433	RHOQ
miR-433	RIMKLA
miR-433	RIOK3
miR-433	RNF24
miR-433	RORA
miR-433	RPRD1A
miR-433	RPS6KA6
miR-433	RPTOR
miR-433	RRAGA
miR-433	RSBN1
miR-433	RUNDC3B
miR-433	RWDD4
miR-433	SAMD8
miR-433	SASS6
miR-433	SCAF1
miR-433	SCLT1
miR-433	SCN1B
miR-433	SCOC
miR-433	SDCCAG3
miR-433	SEMA6A
miR-433	SERBP1
miR-433	SESTD1
miR-433	SGMS2
miR-433	SGOL1
miR-433	SGTB
miR-433	SH3BGRL
miR-433	SH3TC2
miR-433	SKP1
miR-433	SLC17A5
miR-433	SLC25A16
miR-433	SLC25A36
miR-433	SLC25A46
miR-433	SLC26A2
miR-433	SLC30A6
miR-433	SLC6A4
miR-433	SLU7
miR-433	SMAD2
miR-433	SMAD5
miR-433	SMARCA5
miR-433	SMC1A
miR-433	SMCHD1
miR-433	SMG5
miR-433	SPARC
miR-433	SPG20
miR-433	SPRED1
miR-433	SREK1
miR-433	SREK1IP1
miR-433	SRFBP1
miR-433	SRSF3
miR-433	SSPN
miR-433	ST6GALNAC3
miR-433	ST8SIA1
miR-433	ST8SIA2
miR-433	ST8SIA3
miR-433	ST8SIA4
miR-433	STAM
miR-433	STEAP2
miR-433	STIL
miR-433	STK38
miR-433	STK40
miR-433	STMN4
miR-433	STRN
miR-433	STX3
miR-433	STYX
miR-433	SULF1
miR-433	SUPT7L
miR-433	SYNCRIP
miR-433	TBC1D19
miR-433	TDRD5
miR-433	TEF
miR-433	TET3
miR-433	TFEC
miR-433	TGFBR1
miR-433	TGFBR3
miR-433	THAP10
miR-433	TIA1
miR-433	TIPRL
miR-433	TLK2
miR-433	TLL1
miR-433	TLR10
miR-433	TMED5
miR-433	TMEM108
miR-433	TMEM216
miR-433	TMEM33
miR-433	TMEM50A
miR-433	TMPO
miR-433	TMX3
miR-433	TNRC6B
miR-433	TNRC6C
miR-433	TOP1
miR-433	TRIAP1
miR-433	TRIM2
miR-433	TRIM67
miR-433	TRIP12
miR-433	TTC13
miR-433	TTC19
miR-433	TXNDC5
miR-433	U2SURP
miR-433	UBE2D2
miR-433	UBE2H
miR-433	UBE2QL1
miR-433	UBE2R2
miR-433	UBE3C
miR-433	UBN2
miR-433	UBR1
miR-433	UBR5
miR-433	ULK2
miR-433	USH2A
miR-433	USP14
miR-433	USP32
miR-433	USP44
miR-433	USP6
miR-433	UST
miR-433	UXS1
miR-433	VASH2
miR-433	VKORC1L1
miR-433	VSIG4
miR-433	WAC
miR-433	WAPAL
miR-433	WDR45L
miR-433	WNK3
miR-433	WTAP
miR-433	WWC3
miR-433	XRCC6BP1
miR-433	YTHDF3
miR-433	YWHAG
miR-433	YWHAZ
miR-433	ZBTB38
miR-433	ZC3H12B
miR-433	ZC3H6
miR-433	ZDHHC21
miR-433	ZDHHC7
miR-433	ZFHX4
miR-433	ZFP14
miR-433	ZFP62
miR-433	ZFYVE20
miR-433	ZMIZ1
miR-433	ZNF317
miR-433	ZNF567
miR-433	ZNF615
miR-433	ZNF639
miR-433	ZNF652
miR-433	ZNF704
miR-433	ZNF862
miR-433	ZNHIT6
miR-433	ZSWIM6
miR-448/448-3p	ABHD13
miR-448/448-3p	ACAP3
miR-448/448-3p	ACOT13
miR-448/448-3p	ACSL6
miR-448/448-3p	ACTN4
miR-448/448-3p	ACVR1B
miR-448/448-3p	ACVR1C
miR-448/448-3p	ACVR2A
miR-448/448-3p	ADAM10
miR-448/448-3p	ADAM19
miR-448/448-3p	ADAMTS8
miR-448/448-3p	ADAT2
miR-448/448-3p	ADC
miR-448/448-3p	ADCY1
miR-448/448-3p	ADD1
miR-448/448-3p	ADO
miR-448/448-3p	AEBP2
miR-448/448-3p	AFF4
miR-448/448-3p	AGAP1
miR-448/448-3p	AGPAT6
miR-448/448-3p	AIDA
miR-448/448-3p	ALDH3A2
miR-448/448-3p	AMMECR1
miR-448/448-3p	AMOT
miR-448/448-3p	ANGPT1
miR-448/448-3p	ANK1
miR-448/448-3p	ANK3
miR-448/448-3p	ANKRD10
miR-448/448-3p	ANKRD13C
miR-448/448-3p	ANKRD50
miR-448/448-3p	ANKRD52
miR-448/448-3p	ANO8
miR-448/448-3p	APBB2
miR-448/448-3p	APC
miR-448/448-3p	APOOL
miR-448/448-3p	APPBP2
miR-448/448-3p	ARF1
miR-448/448-3p	ARHGAP23
miR-448/448-3p	ARHGEF38
miR-448/448-3p	ARHGEF40
miR-448/448-3p	ARHGEF6
miR-448/448-3p	ARHGEF7
miR-448/448-3p	ARID1A
miR-448/448-3p	ARID4A
miR-448/448-3p	ARIH1
miR-448/448-3p	ARMC8
miR-448/448-3p	ARNT
miR-448/448-3p	ARNTL
miR-448/448-3p	ASB7
miR-448/448-3p	ASB8
miR-448/448-3p	ATAD2
miR-448/448-3p	ATAD2B
miR-448/448-3p	ATP11A
miR-448/448-3p	ATP11C
miR-448/448-3p	ATP2A2
miR-448/448-3p	ATP2B2
miR-448/448-3p	ATP2B4
miR-448/448-3p	ATP2C1
miR-448/448-3p	ATP6AP2
miR-448/448-3p	ATP8B1
miR-448/448-3p	ATRNL1
miR-448/448-3p	ATXN1L
miR-448/448-3p	ATXN3
miR-448/448-3p	AUTS2
miR-448/448-3p	AZI2
miR-448/448-3p	AZIN1
miR-448/448-3p	B3GALNT2
miR-448/448-3p	BACH2
miR-448/448-3p	BAG4
miR-448/448-3p	BAHCC1
miR-448/448-3p	BAIAP2
miR-448/448-3p	BCL11A
miR-448/448-3p	BCL2
miR-448/448-3p	BCL2L11
miR-448/448-3p	BCLAF1
miR-448/448-3p	BEND4
miR-448/448-3p	BEND6
miR-448/448-3p	BICD2
miR-448/448-3p	BNC2
miR-448/448-3p	BPTF
miR-448/448-3p	BRP44L
miR-448/448-3p	BSN
miR-448/448-3p	BTBD7
miR-448/448-3p	BTG3
miR-448/448-3p	C11orf87
miR-448/448-3p	C14orf28
miR-448/448-3p	C14orf37
miR-448/448-3p	C17orf75
miR-448/448-3p	C18orf1
miR-448/448-3p	C1GALT1C1
miR-448/448-3p	C1orf174
miR-448/448-3p	C1orf96
miR-448/448-3p	C1QTNF3
miR-448/448-3p	C20orf108
miR-448/448-3p	C20orf112
miR-448/448-3p	C21orf91
miR-448/448-3p	C2CD2
miR-448/448-3p	C3orf70
miR-448/448-3p	C5orf13
miR-448/448-3p	C6orf106
miR-448/448-3p	C6orf120
miR-448/448-3p	C6orf168
miR-448/448-3p	C6orf97
miR-448/448-3p	C8orf4
miR-448/448-3p	C8orf44-SGK3
miR-448/448-3p	C9orf40
miR-448/448-3p	CABP7
miR-448/448-3p	CACNA1B
miR-448/448-3p	CACNA1C
miR-448/448-3p	CACNB4
miR-448/448-3p	CADM2
miR-448/448-3p	CALCRL
miR-448/448-3p	CALM2
miR-448/448-3p	CALN1
miR-448/448-3p	CAMK2A
miR-448/448-3p	CAP1
miR-448/448-3p	CAPRIN1
miR-448/448-3p	CBX5
miR-448/448-3p	CCDC50
miR-448/448-3p	CCND2
miR-448/448-3p	CCNL2
miR-448/448-3p	CDC42
miR-448/448-3p	CDH10
miR-448/448-3p	CDH13
miR-448/448-3p	CDK19
miR-448/448-3p	CDON
miR-448/448-3p	CELF6
miR-448/448-3p	CERS3
miR-448/448-3p	CHD7
miR-448/448-3p	CHIC1
miR-448/448-3p	CIB2
miR-448/448-3p	CISD1
miR-448/448-3p	CKAP4
miR-448/448-3p	CLCN5
miR-448/448-3p	CLDN18
miR-448/448-3p	CLVS1
miR-448/448-3p	CMIP
miR-448/448-3p	CNOT6L
miR-448/448-3p	CNTN4
miR-448/448-3p	CNTN5
miR-448/448-3p	CNTNAP1
miR-448/448-3p	CPEB2
miR-448/448-3p	CPEB4
miR-448/448-3p	CPSF2
miR-448/448-3p	CPSF6
miR-448/448-3p	CRBN
miR-448/448-3p	CREB5
miR-448/448-3p	CRMP1
miR-448/448-3p	CROT
miR-448/448-3p	CRTC1
miR-448/448-3p	CXCL12
miR-448/448-3p	CYTH3
miR-448/448-3p	DACH1
miR-448/448-3p	DACT1
miR-448/448-3p	DAGLA
miR-448/448-3p	DARS
miR-448/448-3p	DBC1
miR-448/448-3p	DCAF5
miR-448/448-3p	DCC
miR-448/448-3p	DCLK1
miR-448/448-3p	DCP2
miR-448/448-3p	DDIT4
miR-448/448-3p	DDX3X
miR-448/448-3p	DDX6
miR-448/448-3p	DENND1B
miR-448/448-3p	DIEXF
miR-448/448-3p	DKK2
miR-448/448-3p	DLGAP4
miR-448/448-3p	DLL4
miR-448/448-3p	DMD
miR-448/448-3p	DNAJB11
miR-448/448-3p	DOC2A
miR-448/448-3p	DOT1L
miR-448/448-3p	DPP4
miR-448/448-3p	DPP6
miR-448/448-3p	DPY19L1
miR-448/448-3p	DSE
miR-448/448-3p	DTNA
miR-448/448-3p	DTX3
miR-448/448-3p	DUSP3
miR-448/448-3p	DVL3
miR-448/448-3p	DYNLT3
miR-448/448-3p	DZIP3
miR-448/448-3p	E2F3
miR-448/448-3p	EBF1
miR-448/448-3p	EDEM1
miR-448/448-3p	EEF2K
miR-448/448-3p	EFHD2
miR-448/448-3p	EFNA3
miR-448/448-3p	EFNB2
miR-448/448-3p	EGR3
miR-448/448-3p	EHF
miR-448/448-3p	EIF2C1
miR-448/448-3p	EIF2C3
miR-448/448-3p	EIF4E3
miR-448/448-3p	ELL2
miR-448/448-3p	EML4
miR-448/448-3p	ENAH
miR-448/448-3p	EPHA4
miR-448/448-3p	EPHB2
miR-448/448-3p	ERO1LB
miR-448/448-3p	ETNK1
miR-448/448-3p	ETV1
miR-448/448-3p	ETV5
miR-448/448-3p	FAM102A
miR-448/448-3p	FAM120C
miR-448/448-3p	FAM122B
miR-448/448-3p	FAM124A
miR-448/448-3p	FAM129B
miR-448/448-3p	FAM160A1
miR-448/448-3p	FAM160B1
miR-448/448-3p	FAM168A
miR-448/448-3p	FAM168B
miR-448/448-3p	FAM170A
miR-448/448-3p	FAM172A
miR-448/448-3p	FAM177A1
miR-448/448-3p	FAM190B
miR-448/448-3p	FAM76B
miR-448/448-3p	FAT3
miR-448/448-3p	FBRSL1
miR-448/448-3p	FBXO28
miR-448/448-3p	FBXO33
miR-448/448-3p	FERMT2
miR-448/448-3p	FGD4
miR-448/448-3p	FLI1
miR-448/448-3p	FLRT2
miR-448/448-3p	FLT1
miR-448/448-3p	FMR1
miR-448/448-3p	FNBP4
miR-448/448-3p	FOXJ3
miR-448/448-3p	FOXN2
miR-448/448-3p	FOXN3
miR-448/448-3p	FOXO3
miR-448/448-3p	FRMD4A
miR-448/448-3p	FRMPD4
miR-448/448-3p	FRS2
miR-448/448-3p	FURIN
miR-448/448-3p	FXR1
miR-448/448-3p	FZD3
miR-448/448-3p	FZD8
miR-448/448-3p	GAB1
miR-448/448-3p	GABBR2
miR-448/448-3p	GABRA1
miR-448/448-3p	GABRB2
miR-448/448-3p	GABRB3
miR-448/448-3p	GAN
miR-448/448-3p	GATAD2A
miR-448/448-3p	GATAD2B
miR-448/448-3p	GCFC1
miR-448/448-3p	GDF6
miR-448/448-3p	GDNF
miR-448/448-3p	GEM
miR-448/448-3p	GFOD1
miR-448/448-3p	GFPT2
miR-448/448-3p	GLCE
miR-448/448-3p	GNAI1
miR-448/448-3p	GNAL
miR-448/448-3p	GNAZ
miR-448/448-3p	GNPDA2
miR-448/448-3p	GOLGA1
miR-448/448-3p	GOPC
miR-448/448-3p	GPCPD1
miR-448/448-3p	GPHN
miR-448/448-3p	GPR124
miR-448/448-3p	GPR155
miR-448/448-3p	GPR158
miR-448/448-3p	GPR4
miR-448/448-3p	GPR85
miR-448/448-3p	GRB2
miR-448/448-3p	GRHL1
miR-448/448-3p	GRHL3
miR-448/448-3p	GRIK2
miR-448/448-3p	GRIK3
miR-448/448-3p	GRIP2
miR-448/448-3p	H3F3B
miR-448/448-3p	HAPLN1
miR-448/448-3p	HCFC2
miR-448/448-3p	HDLBP
miR-448/448-3p	HECTD2
miR-448/448-3p	HECW1
miR-448/448-3p	HECW2
miR-448/448-3p	HERC2
miR-448/448-3p	HERC3
miR-448/448-3p	HEY2
miR-448/448-3p	HIPK2
miR-448/448-3p	HNRNPA2B1
miR-448/448-3p	HOXC8
miR-448/448-3p	HPDL
miR-448/448-3p	HS3ST5
miR-448/448-3p	HSDL2
miR-448/448-3p	HTR1F
miR-448/448-3p	ICK
miR-448/448-3p	IFFO2
miR-448/448-3p	IGF1R
miR-448/448-3p	IGFBP3
miR-448/448-3p	IGLON5
miR-448/448-3p	IKZF1
miR-448/448-3p	IKZF2
miR-448/448-3p	IMPAD1
miR-448/448-3p	INA
miR-448/448-3p	ING2
miR-448/448-3p	ING3
miR-448/448-3p	INHBB
miR-448/448-3p	INO80D
miR-448/448-3p	IPO7
miR-448/448-3p	IQCK
miR-448/448-3p	IQSEC1
miR-448/448-3p	IRS2
miR-448/448-3p	IRX2
miR-448/448-3p	ITSN2
miR-448/448-3p	JAG1
miR-448/448-3p	JAK1
miR-448/448-3p	JAKMIP3
miR-448/448-3p	JHDM1D
miR-448/448-3p	JOSD1
miR-448/448-3p	JPH3
miR-448/448-3p	KANK4
miR-448/448-3p	KBTBD7
miR-448/448-3p	KCNA1
miR-448/448-3p	KCNA4
miR-448/448-3p	KCNA6
miR-448/448-3p	KCNAB1
miR-448/448-3p	KCNB1
