	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
GFAP														24.0															
GFI1														87.0															
GFM1									10.0						53.0														
GFM2														12.0															
GFOD1														47.0															
GFPT1														38.0											96.0				
GFPT2														12.0															
GFRA1									63.0			153.0		36.0	30.0										48.0				
GFRA2														54.0	18.0														
GFRAL																									26.0				
GGA1														196.0															
GGA2															26.0										79.0				
GGA3														108.0	196.0														
GGCT														76.0															
GGCX									50.0						10.0														
GGT5				66.0																									
GGT6															30.0														
GH2														102.0															22.0
GHR														16.0	240.0										300.0				208.0
GHRH														32.0															
GHRHR														18.0															
GHRL																													55.0
GID4															21.0														
GID8															18.0														
GIGYF2															56.0														
GIMAP1																									101.0				
GIMAP6										33.0									51.0										151.0
GIN1									8.0					6.0									10.0		48.0				
GINS1																									82.0				
GINS4																									79.0				
GIPC2																						5.0							
GIPC3									28.0																				
GIT2														12.0															
GJA1														26.0															
GJA3									28.0						15.0			15.0						32.0					
GJB2														13.0	38.0														
GJB3									42.0																				
GJB4																7.0													
GJC1									32.0					40.0	76.0										350.0				
GK5														11.0	25.0			42.0											
GKN2														7.0															
GLB1														21.0															
GLB1L																									28.0				
GLB1L3																									15.0				
GLCCI1				32.0					13.0					16.0															
GLCE														22.0															
GLDN																									8.0				
GLG1									45.0																				117.0
GLI2														27.0	19.0														
GLI3														65.0	34.0														
GLIPR1														9.0															16.0
GLIPR1L2															17.0										93.0				
GLIS3															24.0														
GLO1									16.0																				
GLP1R															9.0														
GLRA2														124.0	60.0														
