	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
GPHN														16.0															
GPI														58.0											54.0				
GPM6A														36.0	30.0														
GPM6B														32.0															
GPNMB														16.0															
GPR1																									14.0				
GPR110														11.0															
GPR111									5.0					1.0	14.0														
GPR115									9.0																				
GPR116														14.0	36.0														
GPR12														6.0											14.0				
GPR123								30.0	18.0																				
GPR126														40.0															
GPR132															4.0									24.0	13.0				
GPR133																3.0													
GPR153															3.0														
GPR155														12.0	4.0										82.0				
GPR156															24.0														
GPR158															10.0	4.0													
GPR180									5.0																				
GPR26				8.0										8.0	23.0														
GPR39															5.0														11.0
GPR63														46.0															
GPR82															4.0										7.0				
GPR85															36.0														32.0
GPR87										7.0																			
GPR88														5.0															
GPR97																									7.0				
GPRASP1			8.0																										
GPRASP2														55.0															
GPRC5B														8.0															
GPRIN1														16.0															
GPRIN2																			13.0										
GPRIN3			4.0												9.0														
GPS1																58.0													
GPSM1			8.0																										
GPSM2														2.0															
GPSM3												10.0																	
GPT2																									10.0				
GPX5																			11.0										19.0
GPX7														6.0															
GPX8															23.0										28.0				
GRAMD1C														12.0															
GRAMD3														35.0															
GRAMD4														7.0															
GRAP														23.0															
GRASP														7.0															
GRB10														28.0	68.0	76.0													
GRB2																									32.0				
GREB1																4.0									31.0				
GREM2												5.0		13.0															
GRHL1																											11.0		
GRHL2																6.0													
GRHPR															1.0														
GRIA1														2.0	16.0	8.0													
GRIA2															39.0														
GRIA3				16.0																									
GRIA4									4.0					30.0				6.0				9.0							
GRID1			22.0												8.0										8.0				
GRIK1															6.0														
GRIK2																													16.0
GRIK3															15.0														
GRIN2A									6.0					12.0															
GRIN2B														8.0															
GRIN2D															18.0														
GRIN3A															17.0														
GRINA															8.0														
GRIP1															58.0														
