	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
CCDC144NL														1	22										39				
CCDC148																			10						14				
CCDC149																							10						
CCDC152														18	25										49				25
CCDC169														21															
CCDC169-SOHLH2															17														
CCDC170															5										33				
CCDC171															5														
CCDC25			10											1															
CCDC30																									7				
CCDC34															10														
CCDC40														10															
CCDC42														6															
CCDC42B		3																											11
CCDC43																													7
CCDC50			28											2	24			6							6				
CCDC56																			14										
CCDC59												22																	
CCDC6														6															
CCDC62			5																										
CCDC64														11															
CCDC68									2					6	18														
CCDC69																									22				
CCDC7																													18
CCDC71L														15															
CCDC8																3									13				
CCDC81														8															
CCDC82																				17									
CCDC83														12															
CCDC85A															10				23										
CCDC88A														54															
CCDC92					4																								
CCDC93																			1										
CCER1														1	9										11				
CCK																			20										
CCL16														6											20				
CCL18																		15											
CCL2														2															
CCL20														6															
CCL22															7										48				
CCL26										4																			
CCL3L1																			9										
CCL3L3																			9										
CCL4														4															
CCL5																									58				
CCNA2														3															
CCNB3														2															
CCND2															16														
