	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
FSIP1								6.0																					
FST																													8.0
FSTL5														90.0															
FTCD														5.0															
FTL									25.0																				
FTO														4.0											5.0				
FTSJD2									3.0					23.0															
FUBP1			7.0																										
FUBP3														2.0															
FUCA1														5.0															
FUK																										6.0			
FUOM														33.0															11.0
FURIN															8.0														
FUT1																		3.0							13.0				
FUT10																												4.0	
FUT11														9.0															
FUT2																									22.0				
FUT9									21.0						6.0				13.0										
FXN															36.0										48.0				
FXR1		7.0																											
FXR2				13.0																									
FXYD4														10.0															
FXYD5														9.0															
FYB														36.0	9.0									48.0					
FYCO1			5.0						2.0					13.0	12.0														
FYTTD1														12.0	8.0														
FZD1																1.0													
FZD10									9.0																				
FZD2									7.0					2.0															
FZD3			10.0												34.0										114.0				
FZD4															5.0														
FZD5															6.0														
FZD7			2.0																										
FZD8															4.0														
FZR1														18.0															
G0S2															17.0														
G2E3															9.0														
G3BP2			21.0																										
G6PC														7.0											3.0				
G6PC2										59.0				52.0	26.0										14.0				31.0
GAB1			42.0	34.0														16.0											
GAB2										2.0				46.0															
GAB3			42.0						6.0					10.0	18.0			6.0											
GABBR1																													63.0
GABPB1														16.0															
GABRA1															65.0														
GABRA2				8.0										16.0															
GABRA3															3.0					3.0									
GABRA4														9.0	24.0	48.0									6.0				
GABRB1														9.0															
GABRB2			20.0								30.0			32.0	30.0										20.0				
GABRB3														24.0	40.0										28.0				
GABRE																		17.0											
GABRG1			4.0											45.0	6.0														
GABRG2														33.0															
GABRG3														24.0															
GABRP									6.0			4.0		11.0	3.0														
GAD2														12.0															
GADD45A																								24.0					
GADD45B														14.0															
GADL1									2.0							2.0													
GAGE1														9.0															
GAL3ST3																12.0													
GALE															42.0														
GALK2																													22.0
GALM																									10.0				
GALNT13														7.0															
GALNT14														39.0															
GALNT15															36.0										26.0				
