	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-4495			2			2		5	10				6	50	53	4							5		2	4			15
hsa-miR-4496		1	4	1				1	16	4	2	6	9	90	43	2		3	9						10		1		7
hsa-miR-4497			11					6		4				16	12	1		3					2		3				1
hsa-miR-4498			4	2				1	8			1	2	26	18			7	1			2		1	133				13
hsa-miR-4499			7					2	3	1		1	9	49	63			5	2				4	2	14				7
hsa-miR-449a								4	3	1		2		42	36	3			2			1		2	91				11
hsa-miR-449b-3p	1	2	2	3			1	5	5					32	24	5						1	1	1	58		1		26
hsa-miR-449b-5p			4					5	2	1		1		41	37							1		1	190	4			6
hsa-miR-449c-3p			1					8						25	15			1							11				
hsa-miR-449c-5p			4	2				3	2					27	40					2		1		2	105	4	4		5
hsa-miR-4500		1	3					2	7			1	9	40	28	1		3		1				2	16	5			9
hsa-miR-4501		1	3	1		2		3	3	2			2	41	39	4						1			8				29
hsa-miR-4502	1			3				2	3					18	25	1					1			5	9				17
hsa-miR-4503				1				3	2					22	42	7		3	2					2	4				3
hsa-miR-4504	4	2	4	1				7	8	1				54	33							1			14				14
hsa-miR-4505			5	3				2	18	2			10	26	26			1	5					6	598				12
hsa-miR-4506	1		2	1				1	3	1		2		29	31	1		1							12				21
hsa-miR-4507		1		3				2	1			1	1	31	52	1			2					2	28				20
hsa-miR-4508			2						3		1			47	13				2		1			1	4				6
hsa-miR-4509			11	3				7	3		5	1	3	52	38	2	2		9				1	3	87			1	2
hsa-miR-450a-3p		1	1	1				2	9			1	10	52	16	5			8					5	4				7
hsa-miR-450a-5p		1							6				7	15	32									1	5	2	2		11
hsa-miR-450b-3p			3			1		5	5	4				38	7	2							2	1	461		3	2	12
hsa-miR-450b-5p		3	3					6	10			1	7	47	57	7		5				1		1	9	2	1		22
hsa-miR-4510	1	2	1	2				8				1		39	19	13						1		2	1				8
hsa-miR-4511		1	13	1				1	4			5	1	50	37	2	2	3	6						6		3		5
hsa-miR-4512		4	1	2	1				5			2		31	14			1			1								13
hsa-miR-4513			1						4	2		1		33	56			4	3				4	2	2				8
hsa-miR-4514			5					1	2	1	3			39	25	2		2			1		2	4	247	4			15
hsa-miR-4515	1	2				4		4	4	2				36	22				2				4		2		6		4
hsa-miR-4516			9	2				5	7	1	2			59	24	1								3	53				5
hsa-miR-4517	3		7	3				11	17	1			7	50	63	1		10	2				2	3	4				26
hsa-miR-4518		1	5			1		5	1			2		26	17	1	1	5	3						26				11
hsa-miR-4519	6		7					9	5	6		1		49	15			2		1					91		2		12
hsa-miR-451a				2					3	1				9	21			3									4		1
hsa-miR-451b		1	3	1				1		5			9	21	21			16						2	15				5
hsa-miR-452-3p	2	1	5					4	9					41	25	2		1					4	1	13		2		15
hsa-miR-452-5p		3	3	3		1		2	16	1				32	33	7		3	1				1		25	2			10
hsa-miR-4520a-3p		4	1	2				1	1	4		3		46	15			5			1				5			2	18
hsa-miR-4520a-5p			1					3	1					19	14	4		1											2
hsa-miR-4520b-3p		4	3	1				2	3	3		3		19	21									1	5			2	14
hsa-miR-4520b-5p			1					3	1					19	14	4		1											2
hsa-miR-4521		4	1	2				4	1					27	17	2			2						5				
hsa-miR-4522			14	2			2		1	2				28	25	3		3					1		17				4
hsa-miR-4523			3							2				9	9				4						4				2
hsa-miR-4524a-3p		4	5	1				4	8	3		1		44	32	2		3	3					1	36				4
hsa-miR-4524a-5p	6	2	2	3				6	2	7		1		33	42			7	4			1			10				11
hsa-miR-4524b-3p		3	2	2				4	11	3		1		41	34	2		2	3				1	1	17				4
hsa-miR-4524b-5p	6	2	2	3				6	2	7		1		33	42			7	4			1			10				11
hsa-miR-4525			3	1				4	11	3	4			61	26	4		6	3	1	1		1	5	1				2
hsa-miR-4526		1	1	1		1			8				2	47	30	4				1			1		11				15
hsa-miR-4527			4	1				4	1	1			1	29	36	2		2	1	1			1	2	27	2			14
hsa-miR-4528		1	3					2	14	8		2		32	32	1		9	5	1					10		1		23
hsa-miR-4529-3p		3							1	1		7		13	23										2				11
hsa-miR-4529-5p		3	8	3					1	1		3		37	18			3						2	21				9
hsa-miR-4530			9						12	5	1			61	14			2	2	1			3	1	386		2		12
hsa-miR-4531			3					1	7		2	1	7	42	22	1				2				1	50	2			12
hsa-miR-4532										3				5	13										9				2
hsa-miR-4533		1	6	1		4			3	2	7	2		46	22			4	11					5	4				13
hsa-miR-4534								4	7			1	7	41	16			2	1	2	1		6	1	9	2		3	5
hsa-miR-4535		1	3					2	3	1				29	19									1				8	3
hsa-miR-4536-3p				4								1		33	15	4					2		7	7	7		1		11
hsa-miR-4536-5p		1	1	3					1					28	31	1		2			2		1		10				18
hsa-miR-4537			1											11	6						1				101			1	5
hsa-miR-4538		1	1	3	3			3	1	2				29	16	1			6						1				17
hsa-miR-4539			2	5				5	6	1		1		34	31	1		5	2					2	12				4
hsa-miR-454-3p				2				7	6	2				27	42	2		1	1					1	69		2		10
hsa-miR-454-5p			1						11				1	21	28			3	3	1					2				2
hsa-miR-4540								2		2				25	11	3			1	1			2	2	22		1	1	6
hsa-miR-455-3p			2					10		2				18	27				4			1	2	1	2			1	6
hsa-miR-455-5p		1	2							2			2	53	31	1								1	6		1		28
hsa-miR-4632							1							4	5	1		4							11				3
hsa-miR-4633-3p	1		10					5	2	1			2	17	17	1		3	4	1			1		2				2
hsa-miR-4633-5p	3			3					15			1	3	40	19	1						1	2		52		5	1	8
hsa-miR-4634								3						10							1				3				
hsa-miR-4635			7	9				9	3	1		1	1	28	21	3		4	3				2		34	4	1		6
hsa-miR-4636		2												11	5										9				3
hsa-miR-4637		4	6					10	7		5		1	37	35		2	4							90				
hsa-miR-4638-3p		1	1	2				1	7	1		1		41	21			2	2						6			2	12
hsa-miR-4638-5p								7						4	2										55	1			4
hsa-miR-4639-3p			9	1				1	10			1		20	22	2		3						5	8	1	5		8
hsa-miR-4639-5p		1	1					5						35	17			1							3				
hsa-miR-4640-3p			12					1	4	1		2		37	20	3		5	5					10	2			9	1
hsa-miR-4640-5p		2	1	2				3	12			1		27	12	23		5						2	68		1		14
hsa-miR-4641			6	1				9	6					38	37	1		4	1				1	1	36				16
hsa-miR-4642		1	1					11	2	2		3		34	43	1				2					7		5		18
hsa-miR-4643		1	1	1			1	1	12	1		1		91	46	8		7	2	1			1	2	11	4	4	1	27
hsa-miR-4644			5					5	2	1	1	2	7	33	21	4		2	12	2				2					24
hsa-miR-4645-3p		3	2	1				7	8	4		1		69	48	1		4	1					1	10				8
hsa-miR-4645-5p			7					1	1		3		2	31	24			3			1	2	2		220				6
hsa-miR-4646-3p			5	3				3	9			2		36	40			2				1			3	4			20
hsa-miR-4646-5p	2		1	3				3	4	1		9		67	39	3		3	5					1	367		1	1	10
hsa-miR-4647		2		8				10	6	2	2	3		39	31	5		3					13		27		1	1	8
hsa-miR-4648		2	4	5				6	2	2		8		40	24	2		2						1	16		3		26
hsa-miR-4649-3p		2	7	3		1			3	2		7		29	31	1		3							94				5
hsa-miR-4649-5p		1											2	6											11				2
hsa-miR-4650-3p			2					1	6			3		24	35	1		4	2					2	4	5			5
hsa-miR-4650-5p			8	1					4	4		2		20	19	1	1	2	2			2		1	4				15
hsa-miR-4651			1	1					5	4				21	37	4	1	1	4					5	41				4
hsa-miR-4652-3p		5	10	7				6	3	3				42	30	3		2	1				1	3	40		1	2	20
hsa-miR-4652-5p			5			1		1	3	1	4			46	12			9	2		1			3	10				1
hsa-miR-4653-3p			1	3		1	1	1	1			1		27	25				2					1	118				5
hsa-miR-4653-5p		2	11	2		1		5	4	5		6		32	29	1		3			1				5		6		21
hsa-miR-4654		2	2	1				5	6	2		2		42	20	1		2					2	1	291		3	1	28
hsa-miR-4655-3p		2	3					1	1	2				19	16	2									8	2	1		3
hsa-miR-4655-5p								4	1	3				9	30			3						5					1
hsa-miR-4656			1	2				1	5			1		31	13			7				2		3	70				9
hsa-miR-4657		1	8						7	1	1	1		38	26	9					2				6				30
hsa-miR-4658			2		18			2	4	2				21	23	6			1			4			2		1	2	22
hsa-miR-4659a-3p		4	15	14				9	11			2		74	51	5			11					3	13	4			10
hsa-miR-4659a-5p	2	2	12	1				5	3			2		32	29	4		1						4	22				9
hsa-miR-4659b-3p		4	15	14				9	11			2		74	51	5			11					3	13	4			10
hsa-miR-4659b-5p	1							1	4	6		1		26	17			1						1	24			1	8
hsa-miR-466	6		3	1			1	5	7		1	1	1	70	76	6		4	2		1			9	13		4		20
hsa-miR-4660			2					1	8	2				19	28		1		4						2				13
hsa-miR-4661-3p						1			9	2			2	31	10			4	1				6	1	3				5
hsa-miR-4661-5p			1					1		1		1		24	6									2		5			
hsa-miR-4662a-3p		1	11				3	17	6		1			39	61	5		4	1						2		1		11
hsa-miR-4662a-5p		2						1	14	7		1		13	32	3		4				1			16				7
hsa-miR-4662b		2					3	12	10	2	2	1		57	38	9		3	1				13		27		1	1	10
hsa-miR-4663	1		5			1		1	7				1	28	16	2									84	4			10
hsa-miR-4664-3p											1			11	11	1		1						1					4
hsa-miR-4664-5p		1		2				1	5	3	2			32	23	4	1	2	3	2				3	40		1		22
hsa-miR-4665-3p								2						27		1		4							41	1			1
hsa-miR-4665-5p			5	1				3	16	2		1	8	52	21	7	1	2	8	1	1		1	9	5				9
hsa-miR-4666a-3p		1	3	1				9	10	2		3	2	64	80	4		4		1			1	7	62				27
hsa-miR-4666a-5p		1	12	2				8	2			2		55	66	1		2				1		1	3				21
hsa-miR-4666b	3			4				1	5	2				68	48			2				1		2	11				21
hsa-miR-4667-3p		2	7					2						32	69	3				2				4	20				2
hsa-miR-4667-5p	1		6	2				1	10	2		1	8	62	37	4			6	1				9	12				7
hsa-miR-4668-3p			5	2			3	5	11			2		31	35	2		7	4	1				4	2	4		2	15
hsa-miR-4668-5p		1		1			1	1	15	1		7		72	39	12		2	3			1		2	10				3
hsa-miR-4669	5		2						2	2			1	17	9	1					1				8	6			12
hsa-miR-4670-3p			4	1				12	1	4				20	49			5	13		1		2	8	3				11
hsa-miR-4670-5p									2					8	6	2								2	12				1
hsa-miR-4671-3p			1	2				4	5	4				29	22	2		2	2					1	70	2	1		4
hsa-miR-4671-5p		1	2				1	4				1		17	24										1				3
hsa-miR-4672	6	2	4					9	10	1	1	5	1	61	70	2		6		1	1		2	7	8		1	1	19
hsa-miR-4673		2	7	2				1	5	4	3		2	35	15			2	1		1	2	2		219				8
hsa-miR-4674	1			1					12		2	1		20	15			10	2			2		1	35				5
hsa-miR-4675			1	5					3		1	1		52	20			1						2	7				9
hsa-miR-4676-3p		3	1	4		1		2	15	1				30	33	7		5					1		25	6			13
hsa-miR-4676-5p			3					3	1	2				27	14	29		2	1				1		81				11
hsa-miR-4677-3p		7	10	8		2			3					22	45	2									18	4			22
hsa-miR-4677-5p		1	4					6	7			1	3	25	31	3		3	3	3				2	9				8
hsa-miR-4678			1						2	7			12	19	15	5		7	2						2				3
hsa-miR-4679		7	8	7					5	1				24	53	3									10	4			37
hsa-miR-4680-3p		1	2					12	6	3		5	1	27	35		2	1	4					4	10		7		16
hsa-miR-4680-5p		1	10						7			1		22	22	2		1	5						21		4		
hsa-miR-4681				2				4	4			4		19	27			1									1		9
hsa-miR-4682			8	2					2	1		7		27	25	2		3	3			4			23				13
hsa-miR-4683			6				1	5	4				7	43	14	1				4					8				18
hsa-miR-4684-3p		1	3			1		5	3			1		33	42	4		4							25				16
hsa-miR-4684-5p			3					3	5	4			9	43	25	9			1					1	80		2		5
hsa-miR-4685-3p		2	26	1				4	7					28	43	4		1						1	6				3
hsa-miR-4685-5p			10	2	1				3	2		2		27	16	1			3		1				111				11
hsa-miR-4686			1	2					2					38	23	2		1							1			1	22
hsa-miR-4687-3p			3	4				3	2	1	1	3		40	21				1					1	14				28
hsa-miR-4687-5p								2			1			36	19	2									4				
hsa-miR-4688			4						6		1			32	14	9		2							1				1
hsa-miR-4689			4	6			1	6	2	1		2		48	19	18		6	8					1	6				15
hsa-miR-4690-3p				1				2	1	1	1		2	36	32	5									2				10
hsa-miR-4690-5p	1	2	7	1				3	6	2			1	19	23			1	1		1			2	6		2		11
hsa-miR-4691-3p		3	3	3					13		1			49	27	4						1		1	148				11
hsa-miR-4691-5p		4	5	1				4	2					48	20	2		1	1						8		2	1	11
hsa-miR-4692			9					1		1	3	1		32	28	1	1				1		2		166	4			15
hsa-miR-4693-3p			10		18				6		2	8	3	44	25				2				1	3	12				10
hsa-miR-4693-5p		2	4	3				5	3					24	29	2									5	1			5
hsa-miR-4694-3p			2					1	9			2		42	37	1		2	1										12
hsa-miR-4694-5p			1					9	4	2		1		32	15	2								2	38				17
hsa-miR-4695-3p		1	2	1	1			2	16	4		1		16	29				3		1				17				17
hsa-miR-4695-5p		1	11	1				9	2			2	11	39	25	2		2							287	2			9
hsa-miR-4696		3	9	1				2	2	11				24	29	2		10	1				4		14				11
hsa-miR-4697-3p		1	10						11	1			1	49	13	2		3				1			1				10
hsa-miR-4697-5p			6	1					8			1		40	13	5		2	7				1	6	1				2
hsa-miR-4698			5	5				5	7	2		5		71	84	7		2							25	4		7	33
hsa-miR-4699-3p			2					6	3	1	7	1		60	74	2		3						1	3	5	1		17
hsa-miR-4699-5p			4	11	1			11	4			9		56	42	2		8	2			2			3		3		7
hsa-miR-4700-3p		3	19	5				6	5	3		4		59	29			4			1	1	1	2	4	1			22
hsa-miR-4700-5p			6					1	10	2		7	9	60	33	4			4	1				9	10				10
hsa-miR-4701-3p	1		6	2				3	3	1				30	40	1		1						1	35				43
hsa-miR-4701-5p		3			2				5			1		45	17	2		1	1					1	152		1		5
hsa-miR-4703-3p		2		1				8	3	1				23	15								1	1	9				4
hsa-miR-4703-5p		1	1					5	2	7			9	25	45			1	1				1	3	18		1		4
hsa-miR-4704-3p			3	1				1	6	8				24	23	2							2	1	2			1	9
hsa-miR-4704-5p			13	2				7	1	1		1	16	35	41				3						8				2
hsa-miR-4705		1	3	1				5	5	3			2	21	42			1	2		1				2	3		1	3
hsa-miR-4706										3				21	4	1		2	2		1				4				1
hsa-miR-4707-3p									1					15	11			3	1					1	14				3
hsa-miR-4707-5p								3					2	8	11									2	5				1
hsa-miR-4708-3p		2		1					2	6				20	33	1		9	1		1				7				6
hsa-miR-4708-5p		2	7	4			1	7	4	1		5		42	19	1		1	4	2					26		1		9
hsa-miR-4709-3p		1	7	9				5	1			10	1	37	44			13	2	2		2	2		1	4	4		9
hsa-miR-4709-5p		2	5	1	1			11	9	4			1	73	59	5		1	1					1	18		1	1	17
hsa-miR-4710			2	1				1	4					27	14			5	3						17				12
hsa-miR-4711-3p				1				1	3					36	9			2							5	2			7
hsa-miR-4711-5p	1	2						3	3				1	46	27		2			2	1		2		2		2		36
hsa-miR-4712-3p			12		18				4		2	12	3	55	31	7		2							10			1	11
hsa-miR-4712-5p	1		1	5				7	2			1		43	31	4						1		1	13		7		7
hsa-miR-4713-3p								1	8	3			2	31	3				1				2	1	285		3	1	10
hsa-miR-4713-5p		3	25	1				1	6	1		1		30	28	8				1				1	193				14
hsa-miR-4714-3p	1	1	5					4	2		1	2		12	22	9								4	29				14
hsa-miR-4714-5p		1	8	2		1		4	7	3				25	25	2		2	2						18		7		5
hsa-miR-4715-3p	2	2	2	1				5	3			1		32	21			1	3				7		68			1	9
hsa-miR-4715-5p		1						4	5			7		22	13			1	2						72				12
hsa-miR-4716-3p			7	2				7	10		4			56	17	1		4	6		1			3	2				2
hsa-miR-4716-5p		1	2	1				9	7			2	3	44	46	7		4				1		4	85		1		15
hsa-miR-4717-3p		1	1	1			1	2	12			2		87	47	6		4	2					3	47		4		23
hsa-miR-4717-5p		2	8					8	2	3		2		19	20	2		3						2	22		1		6
hsa-miR-4718			5	4					3	3			1	30	30			1		1				4	2				14
hsa-miR-4719	6	4	12				3	7	13	4				68	70	5		3	3					3	11	4			13
hsa-miR-4720-3p		1	2	1				10	1			2		35	26	2									2				5
hsa-miR-4720-5p			1					10	7	2		2		27	22	1		7					2	2	51		5		18
hsa-miR-4721		1	1							1		1		20	24						1			3					11
hsa-miR-4722-3p	1	3	19	1				6	1			1		26	21	4	2							4	94				11
hsa-miR-4722-5p		1	8	1				10	2	1		2	2	32	30	4		5	3						159				7
hsa-miR-4723-3p		1	9					1	2	1		7		24	37				3	1				1	7				9
hsa-miR-4723-5p			6	1		1		5	15	1		1		41	18	5	1	2	8	1			1	6	2				11
hsa-miR-4724-3p			3	1				9	2		3			27	19	2		2							4				2
hsa-miR-4724-5p								12	12	1		6		27	35	3		3	1						4	4	1		10
hsa-miR-4725-3p				1				2	6	1	4	1	8	46	35	4		8	8					6	9		1		3
hsa-miR-4725-5p		1	1						4	1		1		16	23	1									13				9
hsa-miR-4726-3p			18						4	4			9	13	24	1					3				121				11
hsa-miR-4726-5p		2	1	4				3	2			1		21	8	23		4						2	67				11
hsa-miR-4727-3p			1					6	1	3				29	14	4								3	3			1	11
hsa-miR-4727-5p	1	2	15	1				5	4		1	1		23	24	7		1	1					4	1				11
hsa-miR-4728-3p	1		1	1					4	19		2		51	27	6		9	1	1					20				20
hsa-miR-4728-5p	1		12	3		1		11	6					46	10	13			2						199				6
hsa-miR-4729		1	7	1				10	21		5	2	8	72	47	1		6						1	8		1		23
hsa-miR-4730			1								2			8	13	1			1						6				4
hsa-miR-4731-3p	7	3	5	1			1	2	11	2	1	7		88	84	6		5			1			7	91	4	1		25
hsa-miR-4731-5p		1	5	1				1	20	2		1	8	43	28	2		5	6	1				11	429		2		16
hsa-miR-4732-3p			2					2	2				2	41	22	3								1	49		1		2
hsa-miR-4732-5p		3							6	1		1		16	32	4		1	2						67				13
hsa-miR-4733-3p			1					3	15	2			2	27	26	13		1				2			25				12
hsa-miR-4733-5p		2	1		1			3	3	2		5		26	32	5		1							451				9
hsa-miR-4734			1					1			1	1		21	13														5
hsa-miR-4735-3p		1	3	2				12	1	6		1	3	47	42	5					1			7			2		11
hsa-miR-4735-5p			1		2		1	5	6	1	1	2		29	34	2		3		1				1	14	7			17
hsa-miR-4736			8					1	4	1				29	45		3	3	2					1	128	4			12
hsa-miR-4737									1	1			6	10	8	4								3					1
hsa-miR-4738-3p			3	2			1	1	12			3		36	45	1		7	1					2	50	2	1		13
hsa-miR-4738-5p			1						11	2				12	19	6			1					2	41				7
hsa-miR-4739	1	1	6	2				4	4	1				55	26	13			4					1	161				5
hsa-miR-4740-3p										2				9	14				4						10				5
hsa-miR-4740-5p		2				4		4	1	2		1		40	42												6		4
hsa-miR-4741			1	5					2			2		34	15			3						1	7				9
hsa-miR-4742-3p	1		7	1	6				7	3		2	5	20	27	10		1	4	1					70				7
hsa-miR-4742-5p		1	6					1	1	1	3	4		33	27	2	1	10	3		1		2		68		4		20
hsa-miR-4743			5	5				3	1					21	12			6							1		6		4
hsa-miR-4744			7	2				7	6	1		1		41	34	5		2	3					3	5	4		1	9
hsa-miR-4745-3p									2	2		1		15	7										7				2
hsa-miR-4745-5p			5		18			3	5	2				25	26	7						4		1			1	1	14
hsa-miR-4746-3p			1					1		1				15	3	1		3						1	5				4
hsa-miR-4746-5p				5										18	5	2				2					2				11
hsa-miR-4747-3p				5				3		1				25	26	6		2					2	1	1	2			7
hsa-miR-4747-5p		1	3	1			1	2	6	1	4	1		54	27	9		5	8			1		2	5		1		4
hsa-miR-4748			1		18			2	5			3		32	25	1		12	1						35	2	1		10
hsa-miR-4749-3p			3					2	4			1		27	32	1		7	1					2	2				1
hsa-miR-4749-5p										3		1		17	8				2		1				4				4
hsa-miR-4750		1						1						19	6										21				
hsa-miR-4751			11	4			1	5	1	2		3		47	22	4		3	8			2		5					6
hsa-miR-4752		2	4					3	2	1	1		1	24	24	3	3	1					1	1	27				17
hsa-miR-4753-3p		3	12	4				3	7	4		7		28	26	2		4	9	1		2			10	2	3		17
hsa-miR-4753-5p		2	8	6				3	1			2		25	34	7		12						2	22				12
hsa-miR-4754							1	4			3			30	11			6					1						2
hsa-miR-4755-3p			11					1	1	1			2	24	9	3		2				2	2		177				9
hsa-miR-4755-5p		2		3				5	4	1				31	30	3		1	2						6				14
hsa-miR-4756-3p		1	14						3	3	1	5		39	26	4			4	2				1	21				12
hsa-miR-4756-5p	1	1	6					5	8	2				53	34	18			2					3	161			5	4
hsa-miR-4757-3p			1					4	2					14	37	1		3							2				6
hsa-miR-4757-5p			3	1	1	3		2	4	3	1	1		36	24				5						94				5
hsa-miR-4758-3p		1	3					1	10	1				55	25	1		1	4						1				6
hsa-miR-4758-5p			5		18			3	5	2				18	24	4			1			4		1	2		1	2	17
hsa-miR-4759						4				1				39	10					1					9				2
hsa-miR-4760-3p				2				19	11	3		1		44	58	3	1	2											23
hsa-miR-4760-5p		2	2	3				2	8			1	2	25	31				4				1	3		4			2
hsa-miR-4761-3p		4							3		1	2		34	17	2		1						2	4				8
hsa-miR-4761-5p			1					10	5	8		3		35	34	3		1	1			3		7	3				14
hsa-miR-4762-3p		5	4					11	4			11		26	34			1	1						5				27
hsa-miR-4762-5p			1					9	5		2			14	61		2	3	1	1			2		2	4	4		12
hsa-miR-4763-3p			5					1	17	2				30	44	5		5	2		1			13	114	4			5
hsa-miR-4763-5p		2	6				1		2			1	1	23	28	3									198				1
hsa-miR-4764-3p		1	4					3	3			1	2	28	33	1		2	2						20	4			2
hsa-miR-4764-5p		1	7					9	1	1				34	20	4					2	1		1	7		1	1	33
hsa-miR-4765			2	6	18				4	2	2			26	29	5		1				4	1		16		2		15
hsa-miR-4766-3p			1	2				1		7			9	19	49			1	1			1	1	3	17		1		6
hsa-miR-4766-5p		1	2	2				19	4	7		6	1	43	46	2		3	1					6	6		6		13
hsa-miR-4767								3				1		8	1			2							4				1
hsa-miR-4768-3p		1	14	1			1	13	7	3			2	32	36	4		2	2						130		1		9
hsa-miR-4768-5p		3	11	3				12	4	6	1	1		36	30			3	1			1			36	2			12
hsa-miR-4769-3p	2	2	15	1				6	5		1	1		30	26	5		1	1					4	8				7
hsa-miR-4769-5p			1					6	7	1				41	19	1	1	3	2	2	3		2	2	290		3	1	22
hsa-miR-4770		2	1	3			1	12	6	1	1		2	44	29	1		1	4			1			30		1	1	12
hsa-miR-4771		2	8		1			1	8	1			1	50	24	2		4	3	1				3	3		4		3
hsa-miR-4772-3p		1	3					4	4			3		36	42	2		1	1					3	36				11
hsa-miR-4772-5p		1	1					6	2	4				18	11				1						2				14
hsa-miR-4773		2	3	1				3	3			5	1	54	46	2		2	6	2			1	1	10				14
hsa-miR-4774-3p		1	1					7	1	1		1	1	16	17			2	2						2	1			4
hsa-miR-4774-5p			1						2	1			3	33	22	3		1						1	4		1		10
hsa-miR-4775	2	1			2		1	20	15	8	1	3		50	53	4		4	5	1				2	17	4			35
hsa-miR-4776-3p	1		2					1	4	6				24	10			1						1	10			1	6
hsa-miR-4776-5p		1	3					2	2	19				32	22													8	10
hsa-miR-4777-3p			7	1	2	2		2					9	22	31										32		2		14
hsa-miR-4777-5p			2	1					1	1	1			19	17										3				3
hsa-miR-4778-3p		3	13					2	3			1		42	49	3			3					2	4	4			11
hsa-miR-4778-5p		6	17	8				17	6	5				44	42	2		2				1		1	17		2	2	15
hsa-miR-4779			11	3				7					11	39	32	13		1							32				8
hsa-miR-4780		2	1					2	6	1				23	36	1		3					4		6		1	1	10
hsa-miR-4781-3p				3				4	4	1		3		29	26	4		4							86				38
hsa-miR-4781-5p			1					1						20	5	1		2	2		1				4				1
hsa-miR-4782-3p			5					1	9			2		15	28										2				9
hsa-miR-4782-5p			5					4	4	1				51	22				1						8				18
hsa-miR-4783-3p									1	1				8	10	1													5
hsa-miR-4783-5p														9											9				
hsa-miR-4784			7	5			2	6	5	1				46	24	18		7	10					1	48		1		13
hsa-miR-4785			2							1				21	41	7									8			2	3
hsa-miR-4786-3p					1			2	2		1	1		51	10	2		1							7	4	6		6
hsa-miR-4786-5p		1	5		1			3	2					29	19	2		1	3		1				61				10
hsa-miR-4787-3p			1		1			2	3	1				26	15														3
hsa-miR-4787-5p				1					3					31	5	1	1	1	4	1	1			3	4				
hsa-miR-4788			1	1					6					13	13	1									7		1		1
hsa-miR-4789-3p		2	5	1			3	2	9	2		5		103	65	7		4	2					8	80		5		29
hsa-miR-4789-5p	6		1					4	3			1	10	29	58	1		1		1	1		1	6	6				9
hsa-miR-4790-3p								4	1	4		2	1	23	47			1	1						9				32
hsa-miR-4790-5p			2						1					5	13				1						13	1			4
hsa-miR-4791			2					2						21	27			6	1					4	3	2			24
hsa-miR-4792			6	3					2					25	18	5									83				14
hsa-miR-4793-3p		2	3					4	10	3				39	19	2		4				1	1		100				17
hsa-miR-4793-5p		3	1	2					6					44	40			3	8						14	2			10
hsa-miR-4794			3					3	10	2		1		20	18	2			1						7		4		6
hsa-miR-4795-3p		1		1				5	15	4		8	2	33	64			1	4			2			6	4			24
hsa-miR-4795-5p			3	1				6	2	4		1		35	35	9		2	1		1		2	4	7				6
hsa-miR-4796-3p		2	7				2	9	9	4	1	2		33	30	4	4	6	6		1				220				12
hsa-miR-4796-5p			2					1	6	4		1		28	43	2		1							9				1
hsa-miR-4797-3p	2		11	5				7	9	1		1		34	24	3		13	4			1		3	13				14
hsa-miR-4797-5p		3	5	3	1			8	7	10	1	5		44	20	4			1		1		1	2	42			1	11
hsa-miR-4798-3p			4	8				4	13			6		33	31	1		1						1	69	4			7
hsa-miR-4798-5p								5		1				9	4			10											1
hsa-miR-4799-3p			1					9	7			2		24	25	1		7	1				4	1	7		5		20
hsa-miR-4799-5p		1	2	3				5	11	1	5	1		40	38		2	6	4					6	4	4			12
hsa-miR-4800-3p									1	1				11	12			1							4	4			11
hsa-miR-4800-5p		1	4					2	1	1				38	19													8	6
hsa-miR-4801	7	1	5	1				2	12	1	1	2	1	62	94	6		1			1			7	15	4			23
hsa-miR-4802-3p		2	10					5	3		4	1		51	30	2		1	4					1	42				16
hsa-miR-4802-5p									5			4	8	36	11			5	2	2				3	6	2			10
hsa-miR-4803			4				2	4	17	1		2		74	62	3		13	4					6	10	1			23
hsa-miR-4804-3p			1					2	5			1		41	34	2									7				5
hsa-miR-4804-5p		3	1							1		3		18	12										2				9
hsa-miR-483-3p		1	1	1				4	10	1		1		34	22	2		1	1					4	121		2	1	4
hsa-miR-483-5p	4	1							5					22	18										38				8
hsa-miR-484		1	7					4		1		1	2	38	14	1	1	1							135				22
hsa-miR-485-3p		1	2	4				1	9			3	2	39	60	2		3						7	3				11
hsa-miR-485-5p			4	4				1	4	1	1		4	23	13				1		1				197				10
hsa-miR-486-3p		1	5						4					25	10	2		2			1			1	5				3
hsa-miR-486-5p			1		6				5	1				24	41	4				1			1	3	190				11
hsa-miR-487a				4				6	7		1	3		20	32	8		1			1			2		3			11
hsa-miR-487b	1		2							2				23	12														
hsa-miR-488-3p		1	5	2				9	6	4		1	1	54	57	3		3	5					1	5	4	2		11
hsa-miR-488-5p		2	11		1			4	2	1	3	1		32	33	1			4					1			1	1	14
hsa-miR-489	3	2	4	1				1	3					63	29					1					14				13
