	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-483-3p		2				1			2					22	45	5		13						4	16				6
hsa-miR-483-5p		1		5					4			5		14	10							3	6		9		1	1	21
hsa-miR-484			3	4				1	1	9				45	25	1		4			4			1	68				6
hsa-miR-485-3p	1			1	1			13	11					24	29	8			1						36	1	2		5
hsa-miR-485-5p	3	1	11	6				10	5	1				75	55	11			3		3		4		78				6
hsa-miR-486-3p	1		8	4		1		7	6	7	7	3		103	32	2		1	5				6	1	13				12
hsa-miR-486-5p		2	3	2				2	3	3		1	1	19	15	4	2	5		1				6	58		1		7
hsa-miR-487a			7	2				2	7	7		1		27	35	2			1						13		1		5
hsa-miR-487b									7	3				2	2			1							3				4
hsa-miR-488-3p		3	1					33	5	1	5	6		39	38	1		11	5					2	9	4			6
hsa-miR-488-5p		2	5					5	7	2		2		41	59	4			1						72				3
hsa-miR-489			2	4				1	1	1	1			27	29	5		2		2					6		1		13
hsa-miR-490-3p		3	1					1						25	32	4		1	1					2	29		1		4
hsa-miR-490-5p	1	1	2					3	3	3				27	35	5	2		5					3	9	2			4
hsa-miR-491-3p								6	2	1				35	26			1	1				1	1	11				4
hsa-miR-491-5p		2	7	2				15	2	1			1	58	21	10			8			1	14	3	15			9	9
hsa-miR-492								1	4					50	48	1			1						2				9
hsa-miR-493-3p			2	2	18			5	2	1				28	8	2			8						6		4		6
hsa-miR-493-5p								4	5	2	1	2		20	34	2			2	1					14				10
hsa-miR-494		3		2				5	9	1		2		38	69	4	1		2					1	22				6
hsa-miR-495			4					24	19	4		1		88	62	10			2	1				4	57	5			7
hsa-miR-496		1	1						5	9				25	26			5							2				3
hsa-miR-497-3p				1				1	4			7		32	30	6		3	2					4	19		3		3
hsa-miR-497-5p		4	7	4				6	5	1		4	1	62	34	4		3				1	1	2	30		8		18
hsa-miR-498	3		2	9	1		4	18	8	4		2	2	30	62			6	3	4			3	2	26	4			10
hsa-miR-4999-3p			1	1				15			2		3	16	17	1		6	1					1	27				
hsa-miR-4999-5p								1	1				1	37	16	3									42				15
hsa-miR-499a-3p		1	3	16				7	3					29	33	1		1		2					14	3			9
hsa-miR-499a-5p	1	1	3	1				8	18	3				23	52	3		6	2	1				7	8				11
hsa-miR-499b-3p		1	3	16				7	3					29	33	1		1		2					14	3			9
hsa-miR-499b-5p			1	2				8	3	1		1	1	43	16	1		1					1		57		6		12
hsa-miR-5000-3p				5				2	11			7		70	30			5	2				6	1	19	1	4		4
hsa-miR-5000-5p				3				6	6	7				19	20	4			1		1		2		13				9
hsa-miR-5001-3p		4	3					8	3	1			9	57	25	3		1			1				21	4	1		9
hsa-miR-5001-5p			7	6		4		5		1				82	38	9		3	5		3		4	4	26		1	5	9
hsa-miR-5002-3p	1								1					44	26	2						1			19		1		18
hsa-miR-5002-5p			6	1	1			10	9			1	1	27	50	5		5				1			26				10
hsa-miR-5003-3p		2	2					9	10		3	2		47	62	7	3	10	14	1			1	6	59		4		33
hsa-miR-5003-5p		2	13					7	3		1	4		13	18	14		2	1		1		2	4	27	3			3
hsa-miR-5004-3p	1		2	3					7	1		5		43	30	1	2		7			1			12				3
hsa-miR-5004-5p		1		5		1		1	3	2		6	1	56	25			2	2					1	11			2	7
hsa-miR-5006-3p	4		3	1			2	11	8	4		3	1	59	46	10			2				2		7	6	2		8
hsa-miR-5006-5p			4					2	6	3		2		85	25	5		1			2			3	34				13
hsa-miR-5007-3p			10					1	1	7				31	32	4		2	2		1				7		1		1
hsa-miR-5007-5p		1	1					1	1				2	27	17										27				5
hsa-miR-5008-3p		2	3	1				19	4		1		3	34	13	4		9						5	48				12
hsa-miR-5008-5p		2	5	1				20	2	1		1		59	26	9				1				5	21				9
hsa-miR-5009-3p			6					2	3			1		28	37	2	1		1						34			7	3
hsa-miR-5009-5p			3	3				10	6			1	9	11	18			4	5					1	11				2
hsa-miR-500a-3p			4		1			10	4	1				38	21	5							1	1	18	2			8
hsa-miR-500a-5p			1						7	5				19	28	3	2		3						88				7
hsa-miR-500b		2	2		6			5	8	5				26	23	1	2		1						86				13
hsa-miR-501-3p			4		1			4	5			2		48	38	4		1					1		31				8
hsa-miR-501-5p		1	1					2	6	5		1		36	34	3	2		3						83				8
hsa-miR-5010-3p			3					10	26	3	4	1		45	68	3		2	3		1			3	49	4	2		20
hsa-miR-5010-5p		1	6					6	3	3		1		51	25	8	3	4	2						4				8
hsa-miR-5011-3p	1		6					3	7	2				36	52			6	3						9				5
hsa-miR-5011-5p			5					1	8			1	3	71	95			5							4		2		2
hsa-miR-502-3p			4		1			4	5			2		48	38	4		1					1		31				8
hsa-miR-502-5p		2	4		6			5	6	1				19	14	1		1	1						14				14
hsa-miR-503		1	7	2		1		1	5	2		1	9	61	8	1		5		1			1	2	28		2		17
hsa-miR-504		5	2						2	2		1		31	19	4								1	19		1		6
hsa-miR-5047			6						2			3	9	53	25	4		1	2			1		1	39		6		15
hsa-miR-505-3p								3	2	2				22	12	1		5						1	21	10		1	5
hsa-miR-505-5p			7		1			2	6		1			40	19	2			2	1	3			2	29				12
hsa-miR-506-3p			4					7	3			1	2	38	22	4			1				1	1	20	4	4	1	9
hsa-miR-506-5p			2	6		4		2		8	2	12		32	32	3			1		2			3	10		4		1
hsa-miR-507	2		4						6	1	2			29	32	4		3				1		1	28				7
hsa-miR-508-3p		1	1			2		4	2					23	69	5				1					10				5
hsa-miR-508-5p		3	1					9	3	1				31	31	1		3	4						30				11
hsa-miR-5087			1	1					3	2		2		33	27	3			2					5	13				18
hsa-miR-5088		1	7	3		4		4	3			2	2	72	21	2		3	2		2			4	8		2	5	14
hsa-miR-5089			1	1				2	3		1	1		32	55	1	3	3	4	2					31			1	
hsa-miR-509-3-5p			4						4	2		1	9	49	18	1		3							37		7	5	18
hsa-miR-509-3p		1				2								22	41			1	5					3	1				5
hsa-miR-509-5p			4						4	2		1	9	49	18	1		3							37		7	5	18
hsa-miR-5090	1	1	8	2				7	1	7	2	2	8	54	18			1	6		1		6	1	11				8
hsa-miR-5091								1	5	3		9	7	20	6	2	2								57				10
hsa-miR-5092		3	1	1					4	3		3	2	30	32	8			3					1	11				10
hsa-miR-5093			3	2			3	10	13		2	14	1	83	56	7		1	7					2	24				20
hsa-miR-5094				6				2	7					38	14	2		3							11				7
hsa-miR-5095		1	4					5	6	1		2	2	35	33			7							18				11
hsa-miR-5096		2	10					24	2			7		24	17	1		2			1	1	1	2	7	4	1	4	5
hsa-miR-510		3		4		2		1	2					43	47										38		1		7
hsa-miR-5100		1	6	7				4				8		28	32				1					5	3				5
hsa-miR-511		2	2	1				3	13	3				29	35	4		1		1				1	37		3		11
hsa-miR-512-3p	5		1						2	18			2	31	57	5		3					1		19	1			13
hsa-miR-512-5p		4		4		1		9	2	1	1			52	31	2		3							113				8
hsa-miR-513a-3p			8	1				23	34	2	2	1		61	84	3		6		3				7	13	11	4	7	18
hsa-miR-513a-5p		2	11		1	1		16	5	1				59	14			6	1		1		1	2	43	4	3	4	5
hsa-miR-513b		2	14	1				22	2	3	1			33	24	10		1	1		2		3	3	16	8	1	4	1
hsa-miR-513c-3p			8	1				23	34	2	2	1		61	84	3		6		3				7	13	11	4	7	18
hsa-miR-513c-5p		4	2					8	16			3		40	48	3		2		3		2		6	77				11
hsa-miR-514a-3p		1	1	5				4	2	1				18	26	2								1	5		2		
hsa-miR-514a-5p	6	5	3	4				9	10					43	43	9		3	1		1	2			44				15
hsa-miR-514b-3p		1	1	5				4	2	1				18	26	2								1	5		2		
hsa-miR-514b-5p		4	2					8	16			3		40	48	3		2		3		2		6	77				11
hsa-miR-515-3p	6	1	1	5				1	3					15	29	3		2					1		59				15
hsa-miR-515-5p		3	4					7	15	1			1	18	41			5	1						33		1		10
hsa-miR-516a-3p		1	1	1				1	1	4		4		48	34	5			3					1	33		1		16
hsa-miR-516a-5p		4								1			1	11	9										31				17
hsa-miR-516b-3p		1	1	1				1	1	4		4		48	34	5			3					1	33		1		16
hsa-miR-516b-5p		6	9					9	1			12		37	30	7		3	3					1	10				18
hsa-miR-517-5p	4		1					2	9					13	41	1									32				2
hsa-miR-517a-3p		1	1					1	5	1				11	4			1		1			1		16				25
hsa-miR-517b-3p		1	1					1	5	1				11	4			1		1			1		16				25
hsa-miR-517c-3p		1	1					1	5	1				11	4			1		1			1		16				25
hsa-miR-5186			4	1					5	1				31	44	2	2	11	8					3	61				6
hsa-miR-5187-3p		2	1	1		1	1	14	2		10	1		20	50			1	1					1	30				4
hsa-miR-5187-5p			1					4	4			2		31	51			3	8	2					34				2
hsa-miR-5188									3					2			2								1				8
hsa-miR-5189		1	4	2				9	9			1		102	36	6		10	5					1	75	1			32
hsa-miR-518a-3p		2					3		8	1	2			24	19			5						2	16		5		14
hsa-miR-518a-5p			6	2				14	4	1			3	49	50			25				1		2	42				18
hsa-miR-518b	1		1	2			3	1	6	1		2		22	11			22	2						25				14
hsa-miR-518c-3p	1		1	2			3	1	6	1		2		22	11			22	2						25				14
hsa-miR-518c-5p	6	9	5	5				12	2	1		5	9	55	40	10		1	2				1		50			1	36
hsa-miR-518d-3p	1		1	2			3	1	6	1		2		22	11			22	2						25				14
hsa-miR-518d-5p			1						8					16	36	1									41				4
hsa-miR-518e-3p							3		6	2				12	6	2									17				10
hsa-miR-518e-5p			1						8					16	36	1									41				4
hsa-miR-518f-3p		2					3		8	1	2			24	19			5						2	16		5		14
hsa-miR-518f-5p			1						8					16	36	1									41				4
hsa-miR-5190			1	2						1		1		48	17			2							13		1		4
hsa-miR-5191												1		25	20			4	1				1		6		1		8
hsa-miR-5192			3	1				2	5	1		8		37	42	2		1	6		1			1	19				23
hsa-miR-5193		8	28	1	3			9	4	1		7		46	15	11		10	5				1	2	29	2	3		15
hsa-miR-5194		1	6					4	1					83	35	4		5			1	2		2	15		1		7
hsa-miR-5195-3p		3	4					1	4			1		35	34							1		1	21				9
hsa-miR-5195-5p									4	2				23	11	3									33		2		1
hsa-miR-5196-3p		5						2	4	2				25	23	4	1		1						29				5
hsa-miR-5196-5p	1	2	7					7	4	1		2		62	40	5	2	4	24		1		1		50				5
hsa-miR-5197-3p		4	2	1				5	3	3		1	9	35	68			1	5						16	3			22
hsa-miR-5197-5p			9						2	5				32	35	30		2	1					1	25				6
hsa-miR-519a-3p	5		1	2			1	16	6			1	2	34	52			3					1		38		1		16
hsa-miR-519a-5p			1						8					16	36	1									41				4
hsa-miR-519b-3p	5		1	2			1	16	6			1	2	34	52			3					1		38		1		16
hsa-miR-519b-5p			1						8					16	36	1									41				4
hsa-miR-519c-3p	5		1	2			1	16	6			1	2	34	52			3					1		38		1		16
hsa-miR-519c-5p			1						8					16	36	1									41				4
hsa-miR-519d	5	1	3	3			1	13	6	1		3	2	42	61		2	2					1		24		5		19
hsa-miR-519e-3p	6		1	5				1	4				2	25	49	3		2							45				12
hsa-miR-519e-5p		3	4					7	15	1			1	18	41			5	1						33		1		10
hsa-miR-520a-3p	5		2	2			1	15	6			1	2	34	74			2					2		22		1		15
hsa-miR-520a-5p		6	4	3				15	4	1		1		57	41			1	5						34				17
hsa-miR-520b	5		2	2			1	15	6			1	2	34	74			2					2		22		1		15
hsa-miR-520c-3p	5		2	2			1	15	6			1	2	34	74			2					2		22		1		15
hsa-miR-520c-5p			1						8					16	36	1									41				4
hsa-miR-520d-3p	5		2	2			1	15	6			1	2	34	74			2					2		22		1		15
hsa-miR-520d-5p		1	1					16	7	5		3		58	62	6		3					1		57	4		1	25
hsa-miR-520e	5		2	2			1	15	6			1	2	34	74			2					2		22		1		15
hsa-miR-520f	5		1					2	3				2	27	63			2					1	2	18				10
hsa-miR-520g		1	4	3			1	15	5	3		3		51	64	1	2	1					1		26		5		33
hsa-miR-520h		1	4	3			1	15	5	3		3		51	64	1	2	1					1		26		5		33
hsa-miR-521			1						7	5				11	12									5	35	2			6
hsa-miR-522-3p			3				1	2	7	3		2		63	66	8		5	3					4	77	1			14
hsa-miR-522-5p			1						8					16	36	1									41				4
hsa-miR-523-3p									3					6		1		6							7				7
hsa-miR-523-5p			1						8					16	36	1									41				4
hsa-miR-524-3p		1								14		1		42	13			1	4		1			5	33		4		15
hsa-miR-524-5p		1	1					16	7	5		3		58	62	6		3					1		57	4		1	25
hsa-miR-525-3p		1								14		1		42	13			1	4		1			5	33		4		15
hsa-miR-525-5p		6	4	3				15	4	1		1		57	41			1	5						34				17
hsa-miR-526a			1						8					16	36	1									41				4
hsa-miR-526b-3p	5		1	2			2	15	9	2		1	2	37	55			10					1		23		1		15
hsa-miR-526b-5p		3	2	1		1			5	1	2			29	23				4						25		2		17
hsa-miR-527			6	2				14	4	1			3	49	50			25				1		2	42				18
hsa-miR-532-3p		4	31					1	4	3		5		51	48	4		2	4						34				10
hsa-miR-532-5p			1	1					2	2		1	9	38	23	3			1						45				3
hsa-miR-539-3p	1		7	1				10	7	7				32	41	5			1						40	1	1		5
hsa-miR-539-5p		1	1	1				1	12	5	2	4		82	48			9	3					1	13				46
hsa-miR-541-3p			6		1			5	6		4	2		54	28	8			2		2		14	5	35			9	8
hsa-miR-541-5p			3	2				3	1	1		7		70	25	2		4	3				13	1	98				8
hsa-miR-542-3p		2	2					3	3	3				29	25			3					2		18		1		14
hsa-miR-542-5p		2	2					5	1			2	8	19	5	2	3		4						2			1	5
hsa-miR-543			4	4		1		1	9			1		38	102	3		1	2					3	12	4			10
hsa-miR-544a		4	4					6	2			1		26	31	4			1			1		4	14	4	6		13
hsa-miR-544b		4	8			2			2	1		2	1	60	29	6		2						4	28				8
hsa-miR-545-3p			5	2				17	11			1		51	18	1		25	1						86	8	1		6
hsa-miR-545-5p		1	6	1					7	4	1		9	34	20	1			1					1	24		1		10
hsa-miR-548a-3p			10					6	9	1	3	1	1	48	59			2							31				5
hsa-miR-548a-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548aa			9	1			2	16	25	3		7		100	57	7		4	1					7	41		3	2	4
hsa-miR-548ab	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548ac			12				2	21	42	4	7	7		195	95	22		2	2					18	83	5		2	7
hsa-miR-548ad			3	1			3	3	4			6		24	27			2	1						11				16
hsa-miR-548ae			22					21	49	4	10	1		192	101	22		3	1					18	78	5		2	7
hsa-miR-548ag			2			2	2	26	2	1				25	57			1	2						7				8
hsa-miR-548ah-3p			22					21	49	4	10	1		192	101	22		3	1					18	78	5		2	7
hsa-miR-548ah-5p			4	2		2	1	15	15	4		1	1	71	60	4							1		29		1		10
hsa-miR-548ai			2			2	2	26	2	1				25	57			1	2						7				8
hsa-miR-548aj-3p	6		31					31	55	3	3	3		223	106	22	1	7		1		2		11	47	4		2	16
hsa-miR-548aj-5p			16	1				22	8	1		1	3	69	59	1		3				1			49	4			12
hsa-miR-548ak	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548al			5	2				12	8	1	2	1		32	8	1				2					1				4
hsa-miR-548am-3p			22					21	49	4	10	1		192	101	22		3	1					18	78	5		2	7
hsa-miR-548am-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548an			14	2				25	4	6	1	1		79	48	8			5				1		9		4		13
hsa-miR-548ao-3p			1					12	11	3				33	58	2		3	1						34				7
hsa-miR-548ao-5p	1		2	1				13	12	3				27	39	2		6	3						19	7			13
hsa-miR-548ap-3p			9	1			2	16	25	3		7		100	57	7		4	1					7	41		3	2	4
hsa-miR-548ap-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548aq-3p			22					21	49	4	10	1		192	101	22		3	1					18	78	5		2	7
hsa-miR-548aq-5p	1		2	1			1	17	10	7	1	1		30	32	4		8	1					2	41				8
hsa-miR-548ar-3p			13	1			1	6	8	1	4	1	1	51	48	1		7							28				8
hsa-miR-548ar-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548as-3p			8	1			3	4	8		3	7		60	49	6		5	4					4	26		2		8
hsa-miR-548as-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548at-3p			12				2	3	6			7		55	46	3			1					3	17				3
hsa-miR-548at-5p			4					4	20	7			1	61	57	1		1							39		4		4
hsa-miR-548au-3p	6		4						1	4			1	28	23			3							33				16
hsa-miR-548au-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548av-3p			13					6	10	2	3	1	1	53	40	2		2							23		1		5
hsa-miR-548av-5p			3					4	15	10	1		1	38	33	5		4						2	50				4
hsa-miR-548aw			11					16	9	1			3	47	29	1		4			1	1			51	4			7
hsa-miR-548ax	1		2	1				13	12	3				27	39	2		6	3						19	7			13
hsa-miR-548b-3p		1	7	2				1	4	7			2	25	29	3		8		1		1			12				15
hsa-miR-548b-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548c-3p			11	1				42	54	5	7	2		207	149	22		4	6					18	61	13	1	2	15
hsa-miR-548c-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548d-3p			12				2	21	42	4	7	7		195	95	22		2	2					18	83	5		2	7
hsa-miR-548d-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548e			19					16	27	3	3	1	1	110	58	5		2						7	50			2	9
hsa-miR-548f			19					16	27	3	3	1	1	110	58	5		2						7	50			2	9
hsa-miR-548g-3p			10					6	8	1	3	1	2	47	45			2							24				7
hsa-miR-548g-5p			16	1				22	8	1		1	3	69	59	1		3				1			49	4			12
hsa-miR-548h-3p			12				2	21	42	4	7	7		195	95	22		2	2					18	83	5		2	7
hsa-miR-548h-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548i	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548j	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548k			3					4	15	10	1		1	38	33	5		4						2	50				4
hsa-miR-548l			4					4	18	12	2		1	43	44	5		4						2	49				4
hsa-miR-548m			4				2	27	2	2		1	3	31	44	1		1	6			1			5				7
hsa-miR-548n			6	1				11	15	9	1	1	1	64	55	6		3						2	56				12
hsa-miR-548o-3p			13					12	14	1	9	1		61	91	4		2						5	79				
hsa-miR-548o-5p	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548p			12	3				9	8	1				44	25	1		24							26	8	1		9
hsa-miR-548q			1	5				4	14				7	38	19	2								7	24			1	8
hsa-miR-548s			1	2				2	4	6				48	39	25		5			1	2	1		20		1		11
hsa-miR-548t-3p			9	1			2	16	25	3		7		100	57	7		4	1					7	41		3	2	4
hsa-miR-548t-5p			6	3			1	22	15	4		2	1	74	74	2							1		33		1		18
hsa-miR-548u	1		2	1				19	13	4				38	71	5	1	1	1		1			1	29				27
hsa-miR-548v			1	2					7	2				23	36			1					3		18			1	2
hsa-miR-548w	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548x-3p	6		31					31	55	3	3	3		223	106	22	1	7		1		2		11	47	4		2	16
hsa-miR-548x-5p			16	1				22	8	1		1	3	69	59	1		3				1			49	4			12
hsa-miR-548y	1		3	1				8	15	9	1		1	39	40	5		3	1					2	54				5
hsa-miR-548z			12				2	21	42	4	7	7		195	95	22		2	2					18	83	5		2	7
hsa-miR-549			1				1	21	2			2		10	29			1	2						14				3
hsa-miR-550a-3-5p	6		1	6	2			2	3			1		35	30	3		2							41				9
hsa-miR-550a-3p			1					9	10	4	4	1		20	35	2		1						1	28		3		8
hsa-miR-550a-5p	6		1	6	2			2	3			1		35	30	3		2							41				9
hsa-miR-550b-2-5p			2					1	8		1		3	18	24	4								1	26		2		3
hsa-miR-550b-3p			1					10	2	2	4			9	34			3	1						14				4
hsa-miR-551a			1							1		1		22	8										10			1	7
hsa-miR-551b-3p			1							1		1		22	8										10			1	7
hsa-miR-551b-5p			1				1	4	5			1		51	40	5		3							20				5
hsa-miR-552		1	5		1			4	18	4				36	36	3		3	6					9	44	3			5
hsa-miR-553									3		2	2		16	12	4		1	2						5		3		9
hsa-miR-554		2	1						5					13	7	3								2	14				
hsa-miR-555								1	1	1		7		12	21	6								6	4				3
hsa-miR-556-3p			6					12	7	1		1	3	31	53			5		1		4			13				1
hsa-miR-556-5p		1	1	2				10	2	1	1			30	28	2		4			1	1			46				13
hsa-miR-557	2		2						6	1	2			31	18	4		2				1		1	27	1			5
hsa-miR-5571-3p			3	4				5	2	2		1		13	14			10	4					2	95				1
hsa-miR-5571-5p			4					6	4			8		29	46	1			3			2		4	7	4	2		64
hsa-miR-5572			1					2	5		1	5		47	27	12							1	1	134			1	5
hsa-miR-5579-3p			1					8	7	1		1		24	13								1	6	5	5			1
hsa-miR-5579-5p			2	2					8	4		1		25	22	3		1	4					2	9				4
hsa-miR-558		1	1	1			1	2	3					34	19	5		2	1						18				15
hsa-miR-5580-3p			5	1				22	5					41	68	3		2	2			1		2	30	4			2
hsa-miR-5580-5p		1	4					7	6		2	1	1	68	29	3			3				4		43	1	4		26
hsa-miR-5581-3p				3			1	19	14	1		7		32	52	4		4	2						30				11
hsa-miR-5581-5p		1	2					9		1		1		20	44	4		2	3						26		2		14
hsa-miR-5582-3p			13	1			1	14	12	1	4	1		43	47	1		7	1				2		11	4			7
hsa-miR-5582-5p			6	1				6	3		3	2	5	46	23	5		1	4	1			1	2	46	4	4		2
hsa-miR-5583-3p			2					3	4	2		6		47	46	1			4					2	10				4
hsa-miR-5583-5p			7						2			1		50	28	4		9	1						19				
hsa-miR-5584-3p		1	7					5	1	8				34	16	2		2					2	1	29		5		29
hsa-miR-5584-5p	1		6	3		4			9	3	4	1		64	54	5	2	11	17				4		22				3
hsa-miR-5585-3p		2	1	1				8	2	1	11	1		26	14	4			1	1					10				4
hsa-miR-5585-5p		1	1	1			1		2	2			2	12	29	5		4	2						62				4
hsa-miR-5586-3p		2	2					1	8	1		1	2	39	23	2					1		1	3	49				4
hsa-miR-5586-5p		3	3					6	8			2		24	36	13		2	2			1		1	38				14
hsa-miR-5587-3p		1	9					4	3			2		46	12				4					6	19		1		2
hsa-miR-5587-5p			1					3	1	1		2	9	14	13								1		34		1		4
hsa-miR-5588-3p		1	6	2				1	4					22	18	3			3						22				14
hsa-miR-5588-5p	6							1	7			1		51	27			2					1		39				12
hsa-miR-5589-3p	2		12	1					7	1	2		2	31	28							1		3	13		4	1	8
hsa-miR-5589-5p			6	7				8	4	1		2		89	52	11		4	9		3	1	4	6	38	1	1		9
hsa-miR-559	1		2	3				5	10	5	1			29	55	6		6	1	1				2	59				1
hsa-miR-5590-3p			6	2				1	8	5		1		76	93	8		5	1	2				5	36				15
hsa-miR-5590-5p			7					3	6	1		1		29	22			2	2		1			1	17		1		10
hsa-miR-5591-3p							1	3	1				1	15	13			1							5				6
hsa-miR-5591-5p		3	5				1	1	5		1	3		43	53	3		1	3	1	1			1	20				8
hsa-miR-561-3p		1	5	1			1	3	9	7		2		37	78	2	2						1	2	21		5		16
hsa-miR-561-5p		2	1	1		2		7	8			1	9	45	26	2		1	7				32		5		4		14
hsa-miR-562			3					3	20	7	1			24	29	5		4						2	42		4		5
hsa-miR-563			1					2						15	13	1									22				3
hsa-miR-564		1	4					6	6			2	2	30	13	4		2						3	8	4	4		11
hsa-miR-566								2	2			1	1	24	3			1							8				23
hsa-miR-567			2					2		1		1		30	39	1								5	47		3	1	5
hsa-miR-568			1					1	4	4	6	1	1	46	54			2							5				6
hsa-miR-5680		1		3			1	1	10	5	2	4		83	53	4		9	4					1	15				31
hsa-miR-5681a		3	4					7	10	3	10	8		49	43	6		8	13	3		1		5	6		3		20
hsa-miR-5681b								2	1	1		1		15	30	1		2						2	16	4	1		4
hsa-miR-5682		2	2					13	6					25	15							1			88				8
hsa-miR-5683		1	5	4				7	7			1		42	61	5								1	23		3		13
hsa-miR-5684			5						12			1		30	59	1		5							32				5
hsa-miR-5685			3					2	9	1				49	43	4	1	1				1		3	27			1	7
hsa-miR-5686									6	1				9	7			1							6				4
hsa-miR-5687								8	7			2	3	23	28			8	3			1			8	4			14
hsa-miR-5688	1		4					6	13	3		1		78	59	10			4	1				5	55	6			5
hsa-miR-5689	1		1	1				10	9	1			9	33	27	7								1	35	1	3		11
hsa-miR-569			1					13	1	3			2	29	51			6	1						7				1
hsa-miR-5690			2	2					6				4	51	51	2		2							19	1			6
hsa-miR-5691	6		2	4				12	1			1		43	18			2		1				2	15				18
hsa-miR-5692a	1		8					1	7	1	1	2		109	83			1	2	3				8	22				12
hsa-miR-5692b			3		2		1		9		3			60	77	1		2	1	1				5	10				
hsa-miR-5692c			3		2		1		9		3			60	77	1		2	1	1				5	10				
hsa-miR-5693		1	17					1	2	1		1	1	48	22	3			3						15	1			3
hsa-miR-5694			4	6				4	4			2		33	12			1	1					1	12			1	3
hsa-miR-5695	1	1	4	4				1	2	4	5	1		40	30	1		3	3						26				12
hsa-miR-5696		1	5	15				8	14	2	2		2	29	60	8		6	1						15	2			13
hsa-miR-5697	1	1	1	1		2		7	1	4		1		17	22	1		1		1			2		17		4		1
hsa-miR-5698	1	1	10					11	9		2	4		110	37	18	3	1	9		1			1	17				8
hsa-miR-5699		2	3	1				4	8	5		1		39	19	9	2	6	1					1	52		2		10
hsa-miR-570-3p			4	3			2	16	30		1	4		55	60	1		3	1					5	35				8
hsa-miR-570-5p			2			2	2	26	2	1				25	57			1	2						7				8
hsa-miR-5700			4		1			5	3	1		2		61	40	1		2						8	44				7
hsa-miR-5701			1	3				26	7	2				19	47	7		3	1	1					8	4		1	4
hsa-miR-5702			1	1		1			4					22	31			1		1					21				8
hsa-miR-5703		1	1	2	18			2	3	2		7		51	46			1	1	4					10				44
hsa-miR-5704			7		1				3	1				30	29	1			3		1	2	2		6		6		3
hsa-miR-5705		1	1					18	8	1	1		1	9	24	7							2	2	45	10			14
hsa-miR-5706		3	3					7				4		35	12	10			2			1	2	1	22		4		12
hsa-miR-5707			1						1			2		17	9			14	1						5				6
hsa-miR-5708				1				2	3	4				29	17			3							28				10
hsa-miR-571									1	5			1	22	19	1			5					1	18		1		2
hsa-miR-572		1							3	2				7	4			3							1				9
hsa-miR-573		6	5	3			1	1	3	6			4	33	37	4	2	1	1						38				6
hsa-miR-574-3p		1	2					4	1					20	6			4							13				12
hsa-miR-574-5p			8					1	3					25	18									3	41				5
hsa-miR-575			5	3	1				7	7		1		49	24	5		1	1		2			4	32				17
hsa-miR-576-3p		1	1	1				8	3	1				27	59	5			1					7	19				26
hsa-miR-576-5p			1	3				12	11					35	47	1		4							21				12
hsa-miR-577			8						7	1		6		37	36	3		1			1				3				5
hsa-miR-578		3	2	3				8	3		2			55	38			1	4					2	4				29
hsa-miR-579		1	11	1				8	10	1	1	1		34	58	7		4						3	10	2			15
hsa-miR-580			4					1	7	1	2			50	45	5		3	2						38		3		29
